review_id,product_id,rating,review_text,sentiment,return_reason
REV-9451,PRD-5602,4,Review content for product PRD-5602. Overall rating 4/5.,Positive,None
REV-9452,PRD-5977,4,Review content for product PRD-5977. Overall rating 4/5.,Positive,None
REV-9453,PRD-7231,5,Review content for product PRD-7231. Overall rating 5/5.,Positive,None
REV-9454,PRD-5833,5,Review content for product PRD-5833. Overall rating 5/5.,Positive,None
REV-9455,PRD-6684,5,Review content for product PRD-6684. Overall rating 5/5.,Positive,None
REV-9456,PRD-6638,2,Review content for product PRD-6638. Overall rating 2/5.,Negative,Fabric Defect
REV-9457,PRD-7220,5,Review content for product PRD-7220. Overall rating 5/5.,Positive,None
REV-9458,PRD-6574,3,Review content for product PRD-6574. Overall rating 3/5.,Neutral,None
REV-9459,PRD-6818,3,Review content for product PRD-6818. Overall rating 3/5.,Neutral,Color Mismatch
REV-9460,PRD-6167,4,Review content for product PRD-6167. Overall rating 4/5.,Positive,None
REV-9461,PRD-6612,5,Review content for product PRD-6612. Overall rating 5/5.,Positive,None
REV-9462,PRD-6289,5,Review content for product PRD-6289. Overall rating 5/5.,Positive,None
REV-9463,PRD-6926,5,Review content for product PRD-6926. Overall rating 5/5.,Positive,None
REV-9464,PRD-7229,5,Review content for product PRD-7229. Overall rating 5/5.,Positive,None
REV-9465,PRD-7319,5,Review content for product PRD-7319. Overall rating 5/5.,Positive,None
REV-9466,PRD-5872,5,Review content for product PRD-5872. Overall rating 5/5.,Positive,None
REV-9467,PRD-7330,5,Review content for product PRD-7330. Overall rating 5/5.,Positive,None
REV-9468,PRD-6049,4,Review content for product PRD-6049. Overall rating 4/5.,Positive,None
REV-9469,PRD-6055,5,Review content for product PRD-6055. Overall rating 5/5.,Positive,None
REV-9470,PRD-6563,5,Review content for product PRD-6563. Overall rating 5/5.,Positive,None
REV-9471,PRD-6650,5,Review content for product PRD-6650. Overall rating 5/5.,Positive,None
REV-9472,PRD-5658,4,Review content for product PRD-5658. Overall rating 4/5.,Positive,None
REV-9473,PRD-6403,3,Review content for product PRD-6403. Overall rating 3/5.,Neutral,Color Mismatch
REV-9474,PRD-5549,5,Review content for product PRD-5549. Overall rating 5/5.,Positive,None
REV-9475,PRD-5536,5,Review content for product PRD-5536. Overall rating 5/5.,Positive,None
REV-9476,PRD-5019,3,Review content for product PRD-5019. Overall rating 3/5.,Neutral,None
REV-9477,PRD-6995,4,Review content for product PRD-6995. Overall rating 4/5.,Positive,None
REV-9478,PRD-6663,4,Review content for product PRD-6663. Overall rating 4/5.,Positive,None
REV-9479,PRD-7355,5,Review content for product PRD-7355. Overall rating 5/5.,Positive,None
REV-9480,PRD-6585,2,Review content for product PRD-6585. Overall rating 2/5.,Negative,Damaged Packaging
REV-9481,PRD-6772,5,Review content for product PRD-6772. Overall rating 5/5.,Positive,None
REV-9482,PRD-5675,5,Review content for product PRD-5675. Overall rating 5/5.,Positive,None
REV-9483,PRD-7248,4,Review content for product PRD-7248. Overall rating 4/5.,Positive,None
REV-9484,PRD-5181,4,Review content for product PRD-5181. Overall rating 4/5.,Positive,None
REV-9485,PRD-6876,3,Review content for product PRD-6876. Overall rating 3/5.,Neutral,Color Mismatch
REV-9486,PRD-6543,5,Review content for product PRD-6543. Overall rating 5/5.,Positive,None
REV-9487,PRD-6253,5,Review content for product PRD-6253. Overall rating 5/5.,Positive,None
REV-9488,PRD-7406,4,Review content for product PRD-7406. Overall rating 4/5.,Positive,None
REV-9489,PRD-6453,1,Review content for product PRD-6453. Overall rating 1/5.,Negative,None
REV-9490,PRD-7387,4,Review content for product PRD-7387. Overall rating 4/5.,Positive,None
REV-9491,PRD-5172,4,Review content for product PRD-5172. Overall rating 4/5.,Positive,None
REV-9492,PRD-6644,5,Review content for product PRD-6644. Overall rating 5/5.,Positive,None
REV-9493,PRD-6172,3,Review content for product PRD-6172. Overall rating 3/5.,Neutral,Fabric Defect
REV-9494,PRD-6030,5,Review content for product PRD-6030. Overall rating 5/5.,Positive,None
REV-9495,PRD-5539,5,Review content for product PRD-5539. Overall rating 5/5.,Positive,None
REV-9496,PRD-7335,4,Review content for product PRD-7335. Overall rating 4/5.,Positive,None
REV-9497,PRD-7030,4,Review content for product PRD-7030. Overall rating 4/5.,Positive,None
REV-9498,PRD-7152,5,Review content for product PRD-7152. Overall rating 5/5.,Positive,None
REV-9499,PRD-7162,5,Review content for product PRD-7162. Overall rating 5/5.,Positive,None
REV-9500,PRD-7152,4,Review content for product PRD-7152. Overall rating 4/5.,Positive,None
REV-9501,PRD-7442,5,Review content for product PRD-7442. Overall rating 5/5.,Positive,None
REV-9502,PRD-5275,5,Review content for product PRD-5275. Overall rating 5/5.,Positive,None
REV-9503,PRD-5214,3,Review content for product PRD-5214. Overall rating 3/5.,Neutral,Fit Size Issue
REV-9504,PRD-5494,5,Review content for product PRD-5494. Overall rating 5/5.,Positive,None
REV-9505,PRD-6384,5,Review content for product PRD-6384. Overall rating 5/5.,Positive,None
REV-9506,PRD-6603,3,Review content for product PRD-6603. Overall rating 3/5.,Neutral,Fabric Defect
REV-9507,PRD-5346,4,Review content for product PRD-5346. Overall rating 4/5.,Positive,None
REV-9508,PRD-5385,4,Review content for product PRD-5385. Overall rating 4/5.,Positive,None
REV-9509,PRD-6094,5,Review content for product PRD-6094. Overall rating 5/5.,Positive,None
REV-9510,PRD-6260,5,Review content for product PRD-6260. Overall rating 5/5.,Positive,None
REV-9511,PRD-6899,2,Review content for product PRD-6899. Overall rating 2/5.,Negative,Fit Size Issue
REV-9512,PRD-5212,4,Review content for product PRD-5212. Overall rating 4/5.,Positive,None
REV-9513,PRD-5978,5,Review content for product PRD-5978. Overall rating 5/5.,Positive,None
REV-9514,PRD-5716,5,Review content for product PRD-5716. Overall rating 5/5.,Positive,None
REV-9515,PRD-5726,5,Review content for product PRD-5726. Overall rating 5/5.,Positive,None
REV-9516,PRD-7198,5,Review content for product PRD-7198. Overall rating 5/5.,Positive,None
REV-9517,PRD-6106,5,Review content for product PRD-6106. Overall rating 5/5.,Positive,None
REV-9518,PRD-5935,4,Review content for product PRD-5935. Overall rating 4/5.,Positive,None
REV-9519,PRD-6799,3,Review content for product PRD-6799. Overall rating 3/5.,Neutral,None
REV-9520,PRD-7296,5,Review content for product PRD-7296. Overall rating 5/5.,Positive,None
REV-9521,PRD-6541,5,Review content for product PRD-6541. Overall rating 5/5.,Positive,None
REV-9522,PRD-7196,5,Review content for product PRD-7196. Overall rating 5/5.,Positive,None
REV-9523,PRD-5519,4,Review content for product PRD-5519. Overall rating 4/5.,Positive,None
REV-9524,PRD-6472,5,Review content for product PRD-6472. Overall rating 5/5.,Positive,None
REV-9525,PRD-6613,5,Review content for product PRD-6613. Overall rating 5/5.,Positive,None
REV-9526,PRD-5771,4,Review content for product PRD-5771. Overall rating 4/5.,Positive,None
REV-9527,PRD-5677,1,Review content for product PRD-5677. Overall rating 1/5.,Negative,Color Mismatch
REV-9528,PRD-6227,5,Review content for product PRD-6227. Overall rating 5/5.,Positive,None
REV-9529,PRD-7003,5,Review content for product PRD-7003. Overall rating 5/5.,Positive,None
REV-9530,PRD-6769,5,Review content for product PRD-6769. Overall rating 5/5.,Positive,None
REV-9531,PRD-6420,5,Review content for product PRD-6420. Overall rating 5/5.,Positive,None
REV-9532,PRD-6207,5,Review content for product PRD-6207. Overall rating 5/5.,Positive,None
REV-9533,PRD-6663,3,Review content for product PRD-6663. Overall rating 3/5.,Neutral,Color Mismatch
REV-9534,PRD-6876,5,Review content for product PRD-6876. Overall rating 5/5.,Positive,None
REV-9535,PRD-6727,4,Review content for product PRD-6727. Overall rating 4/5.,Positive,None
REV-9536,PRD-7205,3,Review content for product PRD-7205. Overall rating 3/5.,Neutral,Fit Size Issue
REV-9537,PRD-6200,5,Review content for product PRD-6200. Overall rating 5/5.,Positive,None
REV-9538,PRD-7283,5,Review content for product PRD-7283. Overall rating 5/5.,Positive,None
REV-9539,PRD-6864,5,Review content for product PRD-6864. Overall rating 5/5.,Positive,None
REV-9540,PRD-6955,5,Review content for product PRD-6955. Overall rating 5/5.,Positive,None
REV-9541,PRD-6294,3,Review content for product PRD-6294. Overall rating 3/5.,Neutral,None
REV-9542,PRD-7263,4,Review content for product PRD-7263. Overall rating 4/5.,Positive,None
REV-9543,PRD-6466,5,Review content for product PRD-6466. Overall rating 5/5.,Positive,None
REV-9544,PRD-6471,4,Review content for product PRD-6471. Overall rating 4/5.,Positive,None
REV-9545,PRD-5078,4,Review content for product PRD-5078. Overall rating 4/5.,Positive,None
REV-9546,PRD-5638,5,Review content for product PRD-5638. Overall rating 5/5.,Positive,None
REV-9547,PRD-7273,5,Review content for product PRD-7273. Overall rating 5/5.,Positive,None
REV-9548,PRD-5966,5,Review content for product PRD-5966. Overall rating 5/5.,Positive,None
REV-9549,PRD-7306,4,Review content for product PRD-7306. Overall rating 4/5.,Positive,None
REV-9550,PRD-7002,5,Review content for product PRD-7002. Overall rating 5/5.,Positive,None
REV-9551,PRD-6948,4,Review content for product PRD-6948. Overall rating 4/5.,Positive,None
REV-9552,PRD-5677,3,Review content for product PRD-5677. Overall rating 3/5.,Neutral,Damaged Packaging
REV-9553,PRD-7060,5,Review content for product PRD-7060. Overall rating 5/5.,Positive,None
REV-9554,PRD-6855,5,Review content for product PRD-6855. Overall rating 5/5.,Positive,None
REV-9555,PRD-6570,4,Review content for product PRD-6570. Overall rating 4/5.,Positive,None
REV-9556,PRD-6159,5,Review content for product PRD-6159. Overall rating 5/5.,Positive,None
REV-9557,PRD-7161,4,Review content for product PRD-7161. Overall rating 4/5.,Positive,None
REV-9558,PRD-6837,4,Review content for product PRD-6837. Overall rating 4/5.,Positive,None
REV-9559,PRD-6697,5,Review content for product PRD-6697. Overall rating 5/5.,Positive,None
REV-9560,PRD-5375,2,Review content for product PRD-5375. Overall rating 2/5.,Negative,Damaged Packaging
REV-9561,PRD-7014,3,Review content for product PRD-7014. Overall rating 3/5.,Neutral,Damaged Packaging
REV-9562,PRD-5353,3,Review content for product PRD-5353. Overall rating 3/5.,Neutral,Delayed Delivery
REV-9563,PRD-5684,4,Review content for product PRD-5684. Overall rating 4/5.,Positive,None
REV-9564,PRD-5389,3,Review content for product PRD-5389. Overall rating 3/5.,Neutral,Delayed Delivery
REV-9565,PRD-5268,4,Review content for product PRD-5268. Overall rating 4/5.,Positive,None
REV-9566,PRD-6663,5,Review content for product PRD-6663. Overall rating 5/5.,Positive,None
REV-9567,PRD-5408,2,Review content for product PRD-5408. Overall rating 2/5.,Negative,Damaged Packaging
REV-9568,PRD-6076,5,Review content for product PRD-6076. Overall rating 5/5.,Positive,None
REV-9569,PRD-5824,4,Review content for product PRD-5824. Overall rating 4/5.,Positive,None
REV-9570,PRD-5018,5,Review content for product PRD-5018. Overall rating 5/5.,Positive,None
REV-9571,PRD-6135,5,Review content for product PRD-6135. Overall rating 5/5.,Positive,None
REV-9572,PRD-7262,4,Review content for product PRD-7262. Overall rating 4/5.,Positive,None
REV-9573,PRD-6405,5,Review content for product PRD-6405. Overall rating 5/5.,Positive,None
REV-9574,PRD-5524,1,Review content for product PRD-5524. Overall rating 1/5.,Negative,Fabric Defect
REV-9575,PRD-7002,5,Review content for product PRD-7002. Overall rating 5/5.,Positive,None
REV-9576,PRD-7039,5,Review content for product PRD-7039. Overall rating 5/5.,Positive,None
REV-9577,PRD-5118,5,Review content for product PRD-5118. Overall rating 5/5.,Positive,None
REV-9578,PRD-5331,4,Review content for product PRD-5331. Overall rating 4/5.,Positive,None
REV-9579,PRD-5321,4,Review content for product PRD-5321. Overall rating 4/5.,Positive,None
REV-9580,PRD-6039,5,Review content for product PRD-6039. Overall rating 5/5.,Positive,None
REV-9581,PRD-5955,5,Review content for product PRD-5955. Overall rating 5/5.,Positive,None
REV-9582,PRD-7155,4,Review content for product PRD-7155. Overall rating 4/5.,Positive,None
REV-9583,PRD-5285,4,Review content for product PRD-5285. Overall rating 4/5.,Positive,None
REV-9584,PRD-6450,5,Review content for product PRD-6450. Overall rating 5/5.,Positive,None
REV-9585,PRD-6875,3,Review content for product PRD-6875. Overall rating 3/5.,Neutral,Color Mismatch
REV-9586,PRD-5728,5,Review content for product PRD-5728. Overall rating 5/5.,Positive,None
REV-9587,PRD-6877,2,Review content for product PRD-6877. Overall rating 2/5.,Negative,Damaged Packaging
REV-9588,PRD-5713,2,Review content for product PRD-5713. Overall rating 2/5.,Negative,Fit Size Issue
REV-9589,PRD-6013,4,Review content for product PRD-6013. Overall rating 4/5.,Positive,None
REV-9590,PRD-6986,5,Review content for product PRD-6986. Overall rating 5/5.,Positive,None
REV-9591,PRD-6364,3,Review content for product PRD-6364. Overall rating 3/5.,Neutral,Fabric Defect
REV-9592,PRD-5147,5,Review content for product PRD-5147. Overall rating 5/5.,Positive,None
REV-9593,PRD-6189,5,Review content for product PRD-6189. Overall rating 5/5.,Positive,None
REV-9594,PRD-7014,4,Review content for product PRD-7014. Overall rating 4/5.,Positive,None
REV-9595,PRD-7448,3,Review content for product PRD-7448. Overall rating 3/5.,Neutral,Damaged Packaging
REV-9596,PRD-5321,5,Review content for product PRD-5321. Overall rating 5/5.,Positive,None
REV-9597,PRD-6334,2,Review content for product PRD-6334. Overall rating 2/5.,Negative,Damaged Packaging
REV-9598,PRD-5220,5,Review content for product PRD-5220. Overall rating 5/5.,Positive,None
REV-9599,PRD-5894,3,Review content for product PRD-5894. Overall rating 3/5.,Neutral,Color Mismatch
REV-9600,PRD-5897,5,Review content for product PRD-5897. Overall rating 5/5.,Positive,None
REV-9601,PRD-5254,4,Review content for product PRD-5254. Overall rating 4/5.,Positive,None
REV-9602,PRD-7194,4,Review content for product PRD-7194. Overall rating 4/5.,Positive,None
REV-9603,PRD-5442,5,Review content for product PRD-5442. Overall rating 5/5.,Positive,None
REV-9604,PRD-6893,4,Review content for product PRD-6893. Overall rating 4/5.,Positive,None
REV-9605,PRD-5734,5,Review content for product PRD-5734. Overall rating 5/5.,Positive,None
REV-9606,PRD-6862,5,Review content for product PRD-6862. Overall rating 5/5.,Positive,None
REV-9607,PRD-7204,5,Review content for product PRD-7204. Overall rating 5/5.,Positive,None
REV-9608,PRD-5084,5,Review content for product PRD-5084. Overall rating 5/5.,Positive,None
REV-9609,PRD-5407,4,Review content for product PRD-5407. Overall rating 4/5.,Positive,None
REV-9610,PRD-6330,4,Review content for product PRD-6330. Overall rating 4/5.,Positive,None
REV-9611,PRD-7288,5,Review content for product PRD-7288. Overall rating 5/5.,Positive,None
REV-9612,PRD-5744,4,Review content for product PRD-5744. Overall rating 4/5.,Positive,None
REV-9613,PRD-6030,5,Review content for product PRD-6030. Overall rating 5/5.,Positive,None
REV-9614,PRD-7134,5,Review content for product PRD-7134. Overall rating 5/5.,Positive,None
REV-9615,PRD-5570,2,Review content for product PRD-5570. Overall rating 2/5.,Negative,Fit Size Issue
REV-9616,PRD-5724,5,Review content for product PRD-5724. Overall rating 5/5.,Positive,None
REV-9617,PRD-5323,2,Review content for product PRD-5323. Overall rating 2/5.,Negative,Fit Size Issue
REV-9618,PRD-6391,5,Review content for product PRD-6391. Overall rating 5/5.,Positive,None
REV-9619,PRD-6834,4,Review content for product PRD-6834. Overall rating 4/5.,Positive,None
REV-9620,PRD-5990,3,Review content for product PRD-5990. Overall rating 3/5.,Neutral,Fit Size Issue
REV-9621,PRD-6683,5,Review content for product PRD-6683. Overall rating 5/5.,Positive,None
REV-9622,PRD-7014,5,Review content for product PRD-7014. Overall rating 5/5.,Positive,None
REV-9623,PRD-5766,4,Review content for product PRD-5766. Overall rating 4/5.,Positive,None
REV-9624,PRD-7075,4,Review content for product PRD-7075. Overall rating 4/5.,Positive,None
REV-9625,PRD-6716,1,Review content for product PRD-6716. Overall rating 1/5.,Negative,Fabric Defect
REV-9626,PRD-6992,1,Review content for product PRD-6992. Overall rating 1/5.,Negative,Damaged Packaging
REV-9627,PRD-5555,5,Review content for product PRD-5555. Overall rating 5/5.,Positive,None
REV-9628,PRD-7186,5,Review content for product PRD-7186. Overall rating 5/5.,Positive,None
REV-9629,PRD-7117,5,Review content for product PRD-7117. Overall rating 5/5.,Positive,None
REV-9630,PRD-6006,5,Review content for product PRD-6006. Overall rating 5/5.,Positive,None
REV-9631,PRD-5696,5,Review content for product PRD-5696. Overall rating 5/5.,Positive,None
REV-9632,PRD-5337,5,Review content for product PRD-5337. Overall rating 5/5.,Positive,None
REV-9633,PRD-7003,5,Review content for product PRD-7003. Overall rating 5/5.,Positive,None
REV-9634,PRD-5776,5,Review content for product PRD-5776. Overall rating 5/5.,Positive,None
REV-9635,PRD-7185,5,Review content for product PRD-7185. Overall rating 5/5.,Positive,None
REV-9636,PRD-5915,3,Review content for product PRD-5915. Overall rating 3/5.,Neutral,Damaged Packaging
REV-9637,PRD-6720,3,Review content for product PRD-6720. Overall rating 3/5.,Neutral,Color Mismatch
REV-9638,PRD-6320,5,Review content for product PRD-6320. Overall rating 5/5.,Positive,None
REV-9639,PRD-6874,5,Review content for product PRD-6874. Overall rating 5/5.,Positive,None
REV-9640,PRD-5435,2,Review content for product PRD-5435. Overall rating 2/5.,Negative,None
REV-9641,PRD-5830,5,Review content for product PRD-5830. Overall rating 5/5.,Positive,None
REV-9642,PRD-5714,5,Review content for product PRD-5714. Overall rating 5/5.,Positive,None
REV-9643,PRD-5779,5,Review content for product PRD-5779. Overall rating 5/5.,Positive,None
REV-9644,PRD-5444,5,Review content for product PRD-5444. Overall rating 5/5.,Positive,None
REV-9645,PRD-5228,1,Review content for product PRD-5228. Overall rating 1/5.,Negative,Color Mismatch
REV-9646,PRD-6480,5,Review content for product PRD-6480. Overall rating 5/5.,Positive,None
REV-9647,PRD-5488,4,Review content for product PRD-5488. Overall rating 4/5.,Positive,None
REV-9648,PRD-5246,4,Review content for product PRD-5246. Overall rating 4/5.,Positive,None
REV-9649,PRD-7393,4,Review content for product PRD-7393. Overall rating 4/5.,Positive,None
REV-9650,PRD-5953,5,Review content for product PRD-5953. Overall rating 5/5.,Positive,None
REV-9651,PRD-7008,5,Review content for product PRD-7008. Overall rating 5/5.,Positive,None
REV-9652,PRD-7056,1,Review content for product PRD-7056. Overall rating 1/5.,Negative,Fit Size Issue
REV-9653,PRD-6888,5,Review content for product PRD-6888. Overall rating 5/5.,Positive,None
REV-9654,PRD-5542,5,Review content for product PRD-5542. Overall rating 5/5.,Positive,None
REV-9655,PRD-6559,5,Review content for product PRD-6559. Overall rating 5/5.,Positive,None
REV-9656,PRD-5722,2,Review content for product PRD-5722. Overall rating 2/5.,Negative,Damaged Packaging
REV-9657,PRD-5531,3,Review content for product PRD-5531. Overall rating 3/5.,Neutral,Color Mismatch
REV-9658,PRD-6418,5,Review content for product PRD-6418. Overall rating 5/5.,Positive,None
REV-9659,PRD-5262,4,Review content for product PRD-5262. Overall rating 4/5.,Positive,None
REV-9660,PRD-7414,5,Review content for product PRD-7414. Overall rating 5/5.,Positive,None
REV-9661,PRD-5172,5,Review content for product PRD-5172. Overall rating 5/5.,Positive,None
REV-9662,PRD-5956,5,Review content for product PRD-5956. Overall rating 5/5.,Positive,None
REV-9663,PRD-6342,5,Review content for product PRD-6342. Overall rating 5/5.,Positive,None
REV-9664,PRD-6195,5,Review content for product PRD-6195. Overall rating 5/5.,Positive,None
REV-9665,PRD-7443,3,Review content for product PRD-7443. Overall rating 3/5.,Neutral,None
REV-9666,PRD-5991,5,Review content for product PRD-5991. Overall rating 5/5.,Positive,None
REV-9667,PRD-6367,5,Review content for product PRD-6367. Overall rating 5/5.,Positive,None
REV-9668,PRD-6342,5,Review content for product PRD-6342. Overall rating 5/5.,Positive,None
REV-9669,PRD-7421,2,Review content for product PRD-7421. Overall rating 2/5.,Negative,Damaged Packaging
REV-9670,PRD-5596,3,Review content for product PRD-5596. Overall rating 3/5.,Neutral,None
REV-9671,PRD-6030,5,Review content for product PRD-6030. Overall rating 5/5.,Positive,None
REV-9672,PRD-5427,5,Review content for product PRD-5427. Overall rating 5/5.,Positive,None
REV-9673,PRD-7484,5,Review content for product PRD-7484. Overall rating 5/5.,Positive,None
REV-9674,PRD-6100,5,Review content for product PRD-6100. Overall rating 5/5.,Positive,None
REV-9675,PRD-5253,5,Review content for product PRD-5253. Overall rating 5/5.,Positive,None
REV-9676,PRD-5922,5,Review content for product PRD-5922. Overall rating 5/5.,Positive,None
REV-9677,PRD-5017,3,Review content for product PRD-5017. Overall rating 3/5.,Neutral,Damaged Packaging
REV-9678,PRD-5182,5,Review content for product PRD-5182. Overall rating 5/5.,Positive,None
REV-9679,PRD-7417,2,Review content for product PRD-7417. Overall rating 2/5.,Negative,Color Mismatch
REV-9680,PRD-5701,3,Review content for product PRD-5701. Overall rating 3/5.,Neutral,Fit Size Issue
REV-9681,PRD-6469,4,Review content for product PRD-6469. Overall rating 4/5.,Positive,None
REV-9682,PRD-6657,5,Review content for product PRD-6657. Overall rating 5/5.,Positive,None
REV-9683,PRD-5712,4,Review content for product PRD-5712. Overall rating 4/5.,Positive,None
REV-9684,PRD-6282,3,Review content for product PRD-6282. Overall rating 3/5.,Neutral,Fabric Defect
REV-9685,PRD-5079,4,Review content for product PRD-5079. Overall rating 4/5.,Positive,None
REV-9686,PRD-6412,5,Review content for product PRD-6412. Overall rating 5/5.,Positive,None
REV-9687,PRD-5007,3,Review content for product PRD-5007. Overall rating 3/5.,Neutral,Damaged Packaging
REV-9688,PRD-5482,4,Review content for product PRD-5482. Overall rating 4/5.,Positive,None
REV-9689,PRD-5758,5,Review content for product PRD-5758. Overall rating 5/5.,Positive,None
REV-9690,PRD-6085,5,Review content for product PRD-6085. Overall rating 5/5.,Positive,None
REV-9691,PRD-5663,5,Review content for product PRD-5663. Overall rating 5/5.,Positive,None
REV-9692,PRD-6978,5,Review content for product PRD-6978. Overall rating 5/5.,Positive,None
REV-9693,PRD-6603,4,Review content for product PRD-6603. Overall rating 4/5.,Positive,None
REV-9694,PRD-6181,4,Review content for product PRD-6181. Overall rating 4/5.,Positive,None
REV-9695,PRD-7256,2,Review content for product PRD-7256. Overall rating 2/5.,Negative,Fabric Defect
REV-9696,PRD-6310,1,Review content for product PRD-6310. Overall rating 1/5.,Negative,Fabric Defect
REV-9697,PRD-7008,3,Review content for product PRD-7008. Overall rating 3/5.,Neutral,None
REV-9698,PRD-5579,5,Review content for product PRD-5579. Overall rating 5/5.,Positive,None
REV-9699,PRD-6507,4,Review content for product PRD-6507. Overall rating 4/5.,Positive,None
REV-9700,PRD-5883,5,Review content for product PRD-5883. Overall rating 5/5.,Positive,None
REV-9701,PRD-6872,4,Review content for product PRD-6872. Overall rating 4/5.,Positive,None
REV-9702,PRD-5140,5,Review content for product PRD-5140. Overall rating 5/5.,Positive,None
REV-9703,PRD-5290,5,Review content for product PRD-5290. Overall rating 5/5.,Positive,None
REV-9704,PRD-6720,4,Review content for product PRD-6720. Overall rating 4/5.,Positive,None
REV-9705,PRD-5631,5,Review content for product PRD-5631. Overall rating 5/5.,Positive,None
REV-9706,PRD-6340,5,Review content for product PRD-6340. Overall rating 5/5.,Positive,None
REV-9707,PRD-6671,5,Review content for product PRD-6671. Overall rating 5/5.,Positive,None
REV-9708,PRD-5104,3,Review content for product PRD-5104. Overall rating 3/5.,Neutral,Fabric Defect
REV-9709,PRD-5635,3,Review content for product PRD-5635. Overall rating 3/5.,Neutral,Fabric Defect
REV-9710,PRD-5892,2,Review content for product PRD-5892. Overall rating 2/5.,Negative,None
REV-9711,PRD-5279,5,Review content for product PRD-5279. Overall rating 5/5.,Positive,None
REV-9712,PRD-6399,4,Review content for product PRD-6399. Overall rating 4/5.,Positive,None
REV-9713,PRD-6483,5,Review content for product PRD-6483. Overall rating 5/5.,Positive,None
REV-9714,PRD-5897,1,Review content for product PRD-5897. Overall rating 1/5.,Negative,Fit Size Issue
REV-9715,PRD-6978,4,Review content for product PRD-6978. Overall rating 4/5.,Positive,None
REV-9716,PRD-6418,5,Review content for product PRD-6418. Overall rating 5/5.,Positive,None
REV-9717,PRD-6629,5,Review content for product PRD-6629. Overall rating 5/5.,Positive,None
REV-9718,PRD-7106,2,Review content for product PRD-7106. Overall rating 2/5.,Negative,Fit Size Issue
REV-9719,PRD-6856,4,Review content for product PRD-6856. Overall rating 4/5.,Positive,None
REV-9720,PRD-5176,5,Review content for product PRD-5176. Overall rating 5/5.,Positive,None
REV-9721,PRD-5356,5,Review content for product PRD-5356. Overall rating 5/5.,Positive,None
REV-9722,PRD-5691,5,Review content for product PRD-5691. Overall rating 5/5.,Positive,None
REV-9723,PRD-5490,2,Review content for product PRD-5490. Overall rating 2/5.,Negative,Damaged Packaging
REV-9724,PRD-5798,4,Review content for product PRD-5798. Overall rating 4/5.,Positive,None
REV-9725,PRD-6515,5,Review content for product PRD-6515. Overall rating 5/5.,Positive,None
REV-9726,PRD-7275,5,Review content for product PRD-7275. Overall rating 5/5.,Positive,None
REV-9727,PRD-5016,5,Review content for product PRD-5016. Overall rating 5/5.,Positive,None
REV-9728,PRD-5568,5,Review content for product PRD-5568. Overall rating 5/5.,Positive,None
REV-9729,PRD-7407,5,Review content for product PRD-7407. Overall rating 5/5.,Positive,None
REV-9730,PRD-5693,2,Review content for product PRD-5693. Overall rating 2/5.,Negative,Fit Size Issue
REV-9731,PRD-5861,4,Review content for product PRD-5861. Overall rating 4/5.,Positive,None
REV-9732,PRD-5080,3,Review content for product PRD-5080. Overall rating 3/5.,Neutral,Delayed Delivery
REV-9733,PRD-6138,4,Review content for product PRD-6138. Overall rating 4/5.,Positive,None
REV-9734,PRD-6647,2,Review content for product PRD-6647. Overall rating 2/5.,Negative,Fabric Defect
REV-9735,PRD-6503,2,Review content for product PRD-6503. Overall rating 2/5.,Negative,Color Mismatch
REV-9736,PRD-7007,3,Review content for product PRD-7007. Overall rating 3/5.,Neutral,Damaged Packaging
REV-9737,PRD-6386,3,Review content for product PRD-6386. Overall rating 3/5.,Neutral,Fabric Defect
REV-9738,PRD-6656,2,Review content for product PRD-6656. Overall rating 2/5.,Negative,None
REV-9739,PRD-6825,4,Review content for product PRD-6825. Overall rating 4/5.,Positive,None
REV-9740,PRD-7244,5,Review content for product PRD-7244. Overall rating 5/5.,Positive,None
REV-9741,PRD-5164,4,Review content for product PRD-5164. Overall rating 4/5.,Positive,None
REV-9742,PRD-5653,5,Review content for product PRD-5653. Overall rating 5/5.,Positive,None
REV-9743,PRD-7028,5,Review content for product PRD-7028. Overall rating 5/5.,Positive,None
REV-9744,PRD-7136,4,Review content for product PRD-7136. Overall rating 4/5.,Positive,None
REV-9745,PRD-6967,3,Review content for product PRD-6967. Overall rating 3/5.,Neutral,None
REV-9746,PRD-5449,3,Review content for product PRD-5449. Overall rating 3/5.,Neutral,Fabric Defect
REV-9747,PRD-5101,4,Review content for product PRD-5101. Overall rating 4/5.,Positive,None
REV-9748,PRD-6019,5,Review content for product PRD-6019. Overall rating 5/5.,Positive,None
REV-9749,PRD-5465,5,Review content for product PRD-5465. Overall rating 5/5.,Positive,None
REV-9750,PRD-5263,5,Review content for product PRD-5263. Overall rating 5/5.,Positive,None
REV-9751,PRD-6766,3,Review content for product PRD-6766. Overall rating 3/5.,Neutral,None
REV-9752,PRD-6320,3,Review content for product PRD-6320. Overall rating 3/5.,Neutral,None
REV-9753,PRD-5861,4,Review content for product PRD-5861. Overall rating 4/5.,Positive,None
REV-9754,PRD-6362,3,Review content for product PRD-6362. Overall rating 3/5.,Neutral,Fabric Defect
REV-9755,PRD-7329,3,Review content for product PRD-7329. Overall rating 3/5.,Neutral,Delayed Delivery
REV-9756,PRD-6654,3,Review content for product PRD-6654. Overall rating 3/5.,Neutral,Fabric Defect
REV-9757,PRD-7283,1,Review content for product PRD-7283. Overall rating 1/5.,Negative,Fit Size Issue
