order_id,store_id,order_date,channel,product_id,quantity,unit_price_inr,total_amount_inr,shipping_cost_inr,payment_method,order_status,escrow_txn_id
ORD-18965,STR-501,2025-11-14,Myntra,PRD-6702,2,499,998,60,Credit Card,Delivered,ESC-38965
ORD-18966,STR-502,2025-04-06,POS Counter,PRD-5626,1,3499,3499,0,Cash,Delivered,ESC-38966
ORD-18967,STR-503,2025-01-24,Flipkart,PRD-6567,2,1499,2998,120,UPI,Delivered,ESC-38967
ORD-18968,STR-504,2026-02-21,Myntra,PRD-6220,1,3499,3499,150,COD,Delivered,ESC-38968
ORD-18969,STR-505,2025-07-11,POS Counter,PRD-5278,2,499,998,0,Cash,Delivered,ESC-38969
ORD-18970,STR-501,2025-07-08,Flipkart,PRD-6254,2,1499,2998,90,Net Banking,Delivered,ESC-38970
ORD-18971,STR-502,2026-03-07,Amazon IN,PRD-6889,4,499,1996,150,Net Banking,Delivered,ESC-38971
ORD-18972,STR-503,2025-09-15,Flipkart,PRD-7440,3,3499,10497,180,UPI,Delivered,ESC-38972
ORD-18973,STR-504,2026-06-11,Shopify Storefront,PRD-7288,4,2499,9996,60,COD,Delivered,ESC-38973
ORD-18974,STR-505,2026-05-10,Flipkart,PRD-5789,2,2499,4998,90,Credit Card,Delivered,ESC-38974
ORD-18975,STR-501,2025-12-24,Shopify Storefront,PRD-6179,2,3499,6998,90,Net Banking,Delivered,ESC-38975
ORD-18976,STR-502,2025-09-08,POS Counter,PRD-6177,1,2499,2499,0,Cash,Delivered,ESC-38976
ORD-18977,STR-503,2025-09-07,POS Counter,PRD-7115,2,499,998,0,Cash,Delivered,ESC-38977
ORD-18978,STR-504,2025-06-09,Instagram DM,PRD-6568,2,1499,2998,60,COD,Returned,ESC-38978
ORD-18979,STR-505,2025-03-11,Instagram DM,PRD-5899,4,499,1996,180,UPI,Returned,ESC-38979
ORD-18980,STR-501,2026-05-02,Amazon IN,PRD-5561,4,999,3996,120,UPI,Delivered,ESC-38980
ORD-18981,STR-502,2026-05-28,Instagram DM,PRD-6200,2,1499,2998,90,Net Banking,Delivered,ESC-38981
ORD-18982,STR-503,2025-05-08,Myntra,PRD-6328,3,1499,4497,120,COD,Delivered,ESC-38982
ORD-18983,STR-504,2025-06-16,Myntra,PRD-7119,2,999,1998,150,UPI,Delivered,ESC-38983
ORD-18984,STR-505,2025-12-20,Amazon IN,PRD-6029,3,3499,10497,150,Credit Card,Delivered,ESC-38984
ORD-18985,STR-501,2025-11-30,POS Counter,PRD-6724,1,999,999,0,Cash,Delivered,ESC-38985
ORD-18986,STR-502,2025-07-10,Flipkart,PRD-7105,1,3499,3499,60,Net Banking,Delivered,ESC-38986
ORD-18987,STR-503,2025-12-15,Shopify Storefront,PRD-6755,4,2499,9996,60,Credit Card,Delivered,ESC-38987
ORD-18988,STR-504,2026-02-24,Amazon IN,PRD-5510,4,699,2796,120,Credit Card,Delivered,ESC-38988
ORD-18989,STR-505,2025-10-27,POS Counter,PRD-7489,1,499,499,0,Cash,Delivered,ESC-38989
ORD-18990,STR-501,2025-09-18,Flipkart,PRD-6720,4,2499,9996,120,Net Banking,Delivered,ESC-38990
ORD-18991,STR-502,2026-05-31,Shopify Storefront,PRD-7226,4,699,2796,60,UPI,Delivered,ESC-38991
ORD-18992,STR-503,2025-08-09,POS Counter,PRD-6565,2,499,998,0,Cash,Delivered,ESC-38992
ORD-18993,STR-504,2025-10-05,Instagram DM,PRD-6691,1,999,999,90,Credit Card,Delivered,ESC-38993
ORD-18994,STR-505,2025-04-15,Myntra,PRD-6606,4,999,3996,150,COD,Delivered,ESC-38994
ORD-18995,STR-501,2026-05-28,Shopify Storefront,PRD-6127,2,3499,6998,60,UPI,Delivered,ESC-38995
ORD-18996,STR-502,2025-05-09,Shopify Storefront,PRD-7248,2,699,1398,120,COD,Delivered,ESC-38996
ORD-18997,STR-503,2026-04-01,Myntra,PRD-7351,2,499,998,120,UPI,Delivered,ESC-38997
ORD-18998,STR-504,2026-02-25,Flipkart,PRD-6598,3,999,2997,150,UPI,Delivered,ESC-38998
ORD-18999,STR-505,2025-05-03,Amazon IN,PRD-7088,1,999,999,60,Net Banking,Delivered,ESC-38999
ORD-19000,STR-501,2025-08-16,POS Counter,PRD-6176,3,499,1497,0,Cash,Delivered,ESC-39000
ORD-19001,STR-502,2026-01-07,Flipkart,PRD-5772,3,699,2097,180,Net Banking,In-Transit,ESC-39001
ORD-19002,STR-503,2026-02-05,POS Counter,PRD-5629,2,3499,6998,0,Cash,Delivered,ESC-39002
ORD-19003,STR-504,2025-02-28,Flipkart,PRD-5503,2,999,1998,150,COD,Delivered,ESC-39003
ORD-19004,STR-505,2025-11-29,Flipkart,PRD-7477,3,3499,10497,60,Credit Card,Delivered,ESC-39004
ORD-19005,STR-501,2025-11-09,POS Counter,PRD-6114,4,1499,5996,0,Cash,Delivered,ESC-39005
ORD-19006,STR-502,2026-04-29,Instagram DM,PRD-5931,4,499,1996,120,Credit Card,Cancelled,ESC-39006
ORD-19007,STR-503,2025-02-27,Instagram DM,PRD-5211,4,699,2796,150,COD,Delivered,ESC-39007
ORD-19008,STR-504,2025-03-07,Instagram DM,PRD-6008,3,3499,10497,150,Net Banking,In-Transit,ESC-39008
ORD-19009,STR-505,2026-03-20,Flipkart,PRD-5917,4,999,3996,60,COD,Delivered,ESC-39009
ORD-19010,STR-501,2025-09-16,Shopify Storefront,PRD-6948,3,2499,7497,60,UPI,Delivered,ESC-39010
ORD-19011,STR-502,2026-03-23,POS Counter,PRD-5179,2,3499,6998,0,Cash,Delivered,ESC-39011
ORD-19012,STR-503,2025-06-21,POS Counter,PRD-5093,1,2499,2499,0,Cash,Delivered,ESC-39012
ORD-19013,STR-504,2025-06-12,Shopify Storefront,PRD-7064,3,2499,7497,90,UPI,Delivered,ESC-39013
ORD-19014,STR-505,2025-08-31,POS Counter,PRD-6500,2,1499,2998,0,Cash,Delivered,ESC-39014
ORD-19015,STR-501,2026-01-10,Instagram DM,PRD-5816,1,3499,3499,90,Net Banking,Delivered,ESC-39015
ORD-19016,STR-502,2026-05-19,POS Counter,PRD-5897,4,999,3996,0,Cash,In-Transit,ESC-39016
ORD-19017,STR-503,2025-07-22,Shopify Storefront,PRD-6573,4,999,3996,60,UPI,Cancelled,ESC-39017
ORD-19018,STR-504,2025-11-22,Instagram DM,PRD-6269,1,999,999,150,COD,Delivered,ESC-39018
ORD-19019,STR-505,2025-02-14,Amazon IN,PRD-6782,3,699,2097,180,Net Banking,In-Transit,ESC-39019
ORD-19020,STR-501,2026-01-15,Myntra,PRD-5212,3,699,2097,120,Credit Card,Cancelled,ESC-39020
ORD-19021,STR-502,2026-04-28,Flipkart,PRD-6595,1,699,699,60,Credit Card,Delivered,ESC-39021
ORD-19022,STR-503,2025-04-19,Myntra,PRD-6304,4,1499,5996,150,Credit Card,Delivered,ESC-39022
ORD-19023,STR-504,2025-05-27,Amazon IN,PRD-7023,2,499,998,150,Credit Card,Returned,ESC-39023
ORD-19024,STR-505,2025-10-28,Instagram DM,PRD-5829,1,699,699,180,Net Banking,Delivered,ESC-39024
ORD-19025,STR-501,2025-10-04,POS Counter,PRD-7209,1,499,499,0,Cash,Delivered,ESC-39025
ORD-19026,STR-502,2025-11-14,Shopify Storefront,PRD-5695,4,3499,13996,60,Credit Card,Delivered,ESC-39026
ORD-19027,STR-503,2025-11-26,Instagram DM,PRD-7290,3,3499,10497,180,Net Banking,Delivered,ESC-39027
ORD-19028,STR-504,2025-07-13,POS Counter,PRD-6597,3,999,2997,0,Cash,Delivered,ESC-39028
ORD-19029,STR-505,2025-09-20,Flipkart,PRD-5128,4,3499,13996,120,COD,Delivered,ESC-39029
ORD-19030,STR-501,2025-04-09,POS Counter,PRD-7261,3,999,2997,0,Cash,Returned,ESC-39030
ORD-19031,STR-502,2026-04-06,Myntra,PRD-7466,2,1499,2998,150,Credit Card,Delivered,ESC-39031
ORD-19032,STR-503,2025-02-26,POS Counter,PRD-5346,4,3499,13996,0,Cash,Delivered,ESC-39032
ORD-19033,STR-504,2026-05-30,Flipkart,PRD-5119,3,499,1497,180,COD,Returned,ESC-39033
ORD-19034,STR-505,2025-01-19,Flipkart,PRD-7049,1,2499,2499,60,COD,Delivered,ESC-39034
ORD-19035,STR-501,2025-08-12,Instagram DM,PRD-7170,1,999,999,90,Net Banking,Returned,ESC-39035
ORD-19036,STR-502,2025-12-21,Instagram DM,PRD-5335,1,999,999,120,Credit Card,Delivered,ESC-39036
ORD-19037,STR-503,2026-04-02,Myntra,PRD-5692,3,2499,7497,120,Credit Card,Returned,ESC-39037
ORD-19038,STR-504,2026-03-23,Flipkart,PRD-6495,2,3499,6998,90,UPI,In-Transit,ESC-39038
ORD-19039,STR-505,2025-07-15,POS Counter,PRD-7265,3,999,2997,0,Cash,Delivered,ESC-39039
ORD-19040,STR-501,2025-04-27,Myntra,PRD-5232,3,699,2097,90,COD,Delivered,ESC-39040
ORD-19041,STR-502,2025-06-21,POS Counter,PRD-5706,3,3499,10497,0,Cash,Delivered,ESC-39041
ORD-19042,STR-503,2025-12-09,Instagram DM,PRD-6766,3,1499,4497,60,UPI,In-Transit,ESC-39042
ORD-19043,STR-504,2025-04-01,Shopify Storefront,PRD-6094,4,2499,9996,180,COD,Delivered,ESC-39043
ORD-19044,STR-505,2026-03-06,Myntra,PRD-6127,4,699,2796,180,COD,Delivered,ESC-39044
ORD-19045,STR-501,2025-03-25,Myntra,PRD-6774,4,3499,13996,90,COD,Delivered,ESC-39045
ORD-19046,STR-502,2025-08-05,Flipkart,PRD-6797,2,1499,2998,90,UPI,Delivered,ESC-39046
ORD-19047,STR-503,2025-02-01,Myntra,PRD-6492,1,3499,3499,150,UPI,Delivered,ESC-39047
ORD-19048,STR-504,2026-02-18,Flipkart,PRD-6393,1,3499,3499,150,UPI,Delivered,ESC-39048
ORD-19049,STR-505,2026-03-28,Myntra,PRD-7293,3,699,2097,90,COD,Delivered,ESC-39049
ORD-19050,STR-501,2025-03-29,Shopify Storefront,PRD-6969,2,2499,4998,90,COD,Delivered,ESC-39050
ORD-19051,STR-502,2025-05-23,Instagram DM,PRD-5037,4,2499,9996,120,COD,Delivered,ESC-39051
ORD-19052,STR-503,2025-04-18,Amazon IN,PRD-5463,1,3499,3499,180,Net Banking,Delivered,ESC-39052
ORD-19053,STR-504,2025-02-22,Shopify Storefront,PRD-7023,3,499,1497,90,COD,Returned,ESC-39053
ORD-19054,STR-505,2025-06-27,Instagram DM,PRD-5375,3,999,2997,90,UPI,Delivered,ESC-39054
ORD-19055,STR-501,2025-05-24,POS Counter,PRD-6726,3,3499,10497,0,Cash,Returned,ESC-39055
ORD-19056,STR-502,2026-06-23,Myntra,PRD-5425,3,1499,4497,180,Net Banking,Delivered,ESC-39056
ORD-19057,STR-503,2025-07-09,POS Counter,PRD-6749,1,999,999,0,Cash,Delivered,ESC-39057
ORD-19058,STR-504,2026-05-09,POS Counter,PRD-6481,3,3499,10497,0,Cash,Delivered,ESC-39058
ORD-19059,STR-505,2025-04-07,Amazon IN,PRD-7290,4,499,1996,90,COD,Delivered,ESC-39059
ORD-19060,STR-501,2025-01-26,Amazon IN,PRD-5796,4,699,2796,150,UPI,Delivered,ESC-39060
ORD-19061,STR-502,2025-08-26,Amazon IN,PRD-5844,1,2499,2499,150,Net Banking,Delivered,ESC-39061
ORD-19062,STR-503,2026-02-04,POS Counter,PRD-7326,2,999,1998,0,Cash,Delivered,ESC-39062
ORD-19063,STR-504,2025-02-22,Instagram DM,PRD-6815,2,1499,2998,120,COD,Delivered,ESC-39063
ORD-19064,STR-505,2025-02-21,Instagram DM,PRD-6962,3,2499,7497,180,UPI,Delivered,ESC-39064
ORD-19065,STR-501,2026-01-03,POS Counter,PRD-5118,1,999,999,0,Cash,Delivered,ESC-39065
ORD-19066,STR-502,2026-03-26,POS Counter,PRD-6639,3,699,2097,0,Cash,Delivered,ESC-39066
ORD-19067,STR-503,2025-01-29,Instagram DM,PRD-6923,1,3499,3499,60,Credit Card,Delivered,ESC-39067
ORD-19068,STR-504,2025-12-29,Shopify Storefront,PRD-7126,4,1499,5996,60,UPI,In-Transit,ESC-39068
ORD-19069,STR-505,2025-02-08,Amazon IN,PRD-5803,1,999,999,60,Net Banking,Delivered,ESC-39069
ORD-19070,STR-501,2026-06-21,Amazon IN,PRD-5478,2,499,998,90,COD,In-Transit,ESC-39070
ORD-19071,STR-502,2025-07-31,Flipkart,PRD-6362,4,999,3996,90,COD,Delivered,ESC-39071
ORD-19072,STR-503,2026-04-03,Amazon IN,PRD-6154,2,999,1998,120,Credit Card,Delivered,ESC-39072
ORD-19073,STR-504,2025-10-15,Shopify Storefront,PRD-6329,4,2499,9996,180,UPI,Delivered,ESC-39073
ORD-19074,STR-505,2025-12-08,Flipkart,PRD-5031,1,1499,1499,90,Net Banking,Delivered,ESC-39074
ORD-19075,STR-501,2025-01-07,Instagram DM,PRD-6360,1,499,499,120,UPI,Delivered,ESC-39075
ORD-19076,STR-502,2025-07-28,Shopify Storefront,PRD-6165,3,499,1497,120,UPI,Delivered,ESC-39076
ORD-19077,STR-503,2025-05-11,POS Counter,PRD-7159,2,999,1998,0,Cash,Delivered,ESC-39077
ORD-19078,STR-504,2026-04-23,Instagram DM,PRD-6835,1,699,699,180,UPI,Cancelled,ESC-39078
ORD-19079,STR-505,2025-01-29,Amazon IN,PRD-5542,3,3499,10497,150,Credit Card,Delivered,ESC-39079
ORD-19080,STR-501,2026-03-03,Flipkart,PRD-6674,1,2499,2499,180,UPI,Delivered,ESC-39080
ORD-19081,STR-502,2025-10-09,Amazon IN,PRD-7473,3,999,2997,90,UPI,Returned,ESC-39081
ORD-19082,STR-503,2026-01-14,Flipkart,PRD-5786,1,3499,3499,120,Net Banking,Delivered,ESC-39082
ORD-19083,STR-504,2026-03-23,Myntra,PRD-6075,4,1499,5996,120,COD,Delivered,ESC-39083
ORD-19084,STR-505,2025-06-29,Instagram DM,PRD-5664,2,1499,2998,60,UPI,Delivered,ESC-39084
ORD-19085,STR-501,2026-04-03,Amazon IN,PRD-6378,2,499,998,60,UPI,Delivered,ESC-39085
ORD-19086,STR-502,2025-07-16,Amazon IN,PRD-7198,2,699,1398,90,COD,Delivered,ESC-39086
ORD-19087,STR-503,2025-04-30,Myntra,PRD-6772,3,2499,7497,180,UPI,Delivered,ESC-39087
ORD-19088,STR-504,2025-02-18,Flipkart,PRD-7463,3,1499,4497,150,UPI,Delivered,ESC-39088
ORD-19089,STR-505,2025-08-31,Amazon IN,PRD-6569,2,3499,6998,90,UPI,Delivered,ESC-39089
ORD-19090,STR-501,2026-02-14,Amazon IN,PRD-6928,2,3499,6998,60,Net Banking,Delivered,ESC-39090
ORD-19091,STR-502,2025-03-12,Instagram DM,PRD-5657,1,699,699,90,UPI,Delivered,ESC-39091
ORD-19092,STR-503,2026-01-04,Shopify Storefront,PRD-7457,3,2499,7497,90,Credit Card,Delivered,ESC-39092
ORD-19093,STR-504,2025-03-24,POS Counter,PRD-5927,4,699,2796,0,Cash,Delivered,ESC-39093
ORD-19094,STR-505,2026-04-07,Amazon IN,PRD-6184,4,2499,9996,90,Credit Card,Delivered,ESC-39094
ORD-19095,STR-501,2025-05-04,POS Counter,PRD-6512,4,699,2796,0,Cash,Delivered,ESC-39095
ORD-19096,STR-502,2025-10-06,Shopify Storefront,PRD-6285,2,699,1398,180,UPI,Delivered,ESC-39096
ORD-19097,STR-503,2025-12-14,Myntra,PRD-5618,4,1499,5996,120,UPI,In-Transit,ESC-39097
ORD-19098,STR-504,2025-02-15,Shopify Storefront,PRD-5406,4,699,2796,180,UPI,Delivered,ESC-39098
ORD-19099,STR-505,2025-01-15,Shopify Storefront,PRD-5044,2,699,1398,180,Credit Card,Delivered,ESC-39099
ORD-19100,STR-501,2025-07-12,Myntra,PRD-6893,3,1499,4497,90,Net Banking,Delivered,ESC-39100
ORD-19101,STR-502,2025-10-31,Flipkart,PRD-5301,2,3499,6998,60,COD,Delivered,ESC-39101
ORD-19102,STR-503,2026-03-08,Shopify Storefront,PRD-5028,2,2499,4998,90,Net Banking,Delivered,ESC-39102
ORD-19103,STR-504,2025-04-21,Flipkart,PRD-6134,2,499,998,90,Credit Card,Delivered,ESC-39103
ORD-19104,STR-505,2025-11-23,Instagram DM,PRD-7078,4,2499,9996,60,UPI,Delivered,ESC-39104
ORD-19105,STR-501,2025-07-01,Flipkart,PRD-5169,4,3499,13996,60,Credit Card,Delivered,ESC-39105
ORD-19106,STR-502,2025-04-08,Amazon IN,PRD-5710,3,999,2997,180,COD,Delivered,ESC-39106
ORD-19107,STR-503,2026-06-08,POS Counter,PRD-5928,1,699,699,0,Cash,In-Transit,ESC-39107
ORD-19108,STR-504,2025-11-05,POS Counter,PRD-7295,4,699,2796,0,Cash,Delivered,ESC-39108
ORD-19109,STR-505,2025-01-23,Flipkart,PRD-6826,2,1499,2998,120,Credit Card,Delivered,ESC-39109
ORD-19110,STR-501,2025-10-12,Flipkart,PRD-6218,1,699,699,90,UPI,Delivered,ESC-39110
ORD-19111,STR-502,2025-03-24,POS Counter,PRD-5469,2,999,1998,0,Cash,Cancelled,ESC-39111
ORD-19112,STR-503,2026-06-17,POS Counter,PRD-6365,3,1499,4497,0,Cash,Returned,ESC-39112
ORD-19113,STR-504,2025-03-02,Instagram DM,PRD-6689,1,3499,3499,60,Net Banking,Delivered,ESC-39113
ORD-19114,STR-505,2026-05-23,Flipkart,PRD-7427,1,699,699,90,Net Banking,Delivered,ESC-39114
ORD-19115,STR-501,2025-04-18,Shopify Storefront,PRD-5042,2,699,1398,60,COD,In-Transit,ESC-39115
ORD-19116,STR-502,2025-07-02,Shopify Storefront,PRD-7012,1,2499,2499,180,COD,Delivered,ESC-39116
ORD-19117,STR-503,2025-10-31,POS Counter,PRD-5257,4,999,3996,0,Cash,Delivered,ESC-39117
ORD-19118,STR-504,2026-01-05,Amazon IN,PRD-7021,4,999,3996,120,Net Banking,Returned,ESC-39118
ORD-19119,STR-505,2026-03-25,Shopify Storefront,PRD-7012,2,3499,6998,60,Net Banking,Delivered,ESC-39119
ORD-19120,STR-501,2026-03-15,POS Counter,PRD-6866,3,999,2997,0,Cash,Delivered,ESC-39120
ORD-19121,STR-502,2025-07-24,Shopify Storefront,PRD-6201,1,3499,3499,150,Net Banking,Delivered,ESC-39121
ORD-19122,STR-503,2025-01-12,POS Counter,PRD-6934,1,999,999,0,Cash,Delivered,ESC-39122
ORD-19123,STR-504,2026-01-27,Instagram DM,PRD-6118,1,499,499,150,COD,Delivered,ESC-39123
ORD-19124,STR-505,2025-10-15,Shopify Storefront,PRD-5503,2,1499,2998,60,COD,In-Transit,ESC-39124
ORD-19125,STR-501,2025-04-30,Shopify Storefront,PRD-5117,1,3499,3499,60,UPI,Delivered,ESC-39125
ORD-19126,STR-502,2025-02-09,POS Counter,PRD-6431,4,699,2796,0,Cash,Delivered,ESC-39126
ORD-19127,STR-503,2025-08-26,Amazon IN,PRD-6657,2,3499,6998,60,Net Banking,Delivered,ESC-39127
ORD-19128,STR-504,2025-02-28,Amazon IN,PRD-6126,1,699,699,60,COD,Delivered,ESC-39128
ORD-19129,STR-505,2025-06-04,Shopify Storefront,PRD-6450,1,499,499,90,Credit Card,Delivered,ESC-39129
ORD-19130,STR-501,2025-03-24,Instagram DM,PRD-5930,2,499,998,180,UPI,Delivered,ESC-39130
ORD-19131,STR-502,2026-01-30,Instagram DM,PRD-5487,2,2499,4998,150,Credit Card,Delivered,ESC-39131
ORD-19132,STR-503,2026-02-08,Myntra,PRD-6945,1,3499,3499,150,UPI,Cancelled,ESC-39132
ORD-19133,STR-504,2025-05-14,Shopify Storefront,PRD-6111,3,3499,10497,150,COD,Delivered,ESC-39133
ORD-19134,STR-505,2025-02-06,POS Counter,PRD-6662,1,3499,3499,0,Cash,Delivered,ESC-39134
ORD-19135,STR-501,2026-03-04,Shopify Storefront,PRD-7264,4,499,1996,90,Net Banking,In-Transit,ESC-39135
ORD-19136,STR-502,2025-04-06,Instagram DM,PRD-5799,4,2499,9996,180,COD,In-Transit,ESC-39136
ORD-19137,STR-503,2026-01-01,Myntra,PRD-6961,2,1499,2998,180,COD,Delivered,ESC-39137
ORD-19138,STR-504,2025-05-04,Shopify Storefront,PRD-6961,4,699,2796,180,UPI,Delivered,ESC-39138
ORD-19139,STR-505,2026-05-28,Myntra,PRD-5958,3,499,1497,90,Net Banking,Delivered,ESC-39139
ORD-19140,STR-501,2025-08-05,Myntra,PRD-5119,4,2499,9996,90,COD,Delivered,ESC-39140
ORD-19141,STR-502,2025-01-15,Instagram DM,PRD-7154,4,699,2796,150,COD,Delivered,ESC-39141
ORD-19142,STR-503,2025-11-13,POS Counter,PRD-6306,4,999,3996,0,Cash,Delivered,ESC-39142
ORD-19143,STR-504,2026-05-09,Myntra,PRD-7341,3,499,1497,150,Credit Card,Delivered,ESC-39143
ORD-19144,STR-505,2025-12-11,Flipkart,PRD-7445,4,999,3996,90,COD,Delivered,ESC-39144
ORD-19145,STR-501,2026-01-20,POS Counter,PRD-5671,3,3499,10497,0,Cash,Delivered,ESC-39145
ORD-19146,STR-502,2025-10-05,POS Counter,PRD-7200,4,699,2796,0,Cash,Delivered,ESC-39146
ORD-19147,STR-503,2025-08-16,Shopify Storefront,PRD-5771,1,999,999,60,UPI,Delivered,ESC-39147
ORD-19148,STR-504,2025-09-22,Myntra,PRD-6703,2,999,1998,60,Net Banking,Delivered,ESC-39148
ORD-19149,STR-505,2025-10-20,Shopify Storefront,PRD-5963,3,699,2097,150,UPI,Delivered,ESC-39149
ORD-19150,STR-501,2025-07-24,Flipkart,PRD-5314,2,1499,2998,90,COD,Delivered,ESC-39150
ORD-19151,STR-502,2025-10-09,Instagram DM,PRD-5763,3,2499,7497,60,Credit Card,Delivered,ESC-39151
ORD-19152,STR-503,2025-04-01,POS Counter,PRD-6524,2,1499,2998,0,Cash,Delivered,ESC-39152
ORD-19153,STR-504,2025-06-15,Myntra,PRD-7362,1,499,499,180,Net Banking,Delivered,ESC-39153
ORD-19154,STR-505,2025-04-11,Instagram DM,PRD-7459,4,1499,5996,120,COD,Delivered,ESC-39154
ORD-19155,STR-501,2026-01-08,Shopify Storefront,PRD-5771,1,2499,2499,150,UPI,Delivered,ESC-39155
ORD-19156,STR-502,2025-01-07,Myntra,PRD-7000,2,699,1398,90,Net Banking,Delivered,ESC-39156
ORD-19157,STR-503,2026-06-03,Amazon IN,PRD-6901,4,1499,5996,120,UPI,Delivered,ESC-39157
ORD-19158,STR-504,2025-10-14,Amazon IN,PRD-6914,1,2499,2499,120,Net Banking,Delivered,ESC-39158
ORD-19159,STR-505,2025-02-23,Flipkart,PRD-6664,4,999,3996,120,Net Banking,Delivered,ESC-39159
ORD-19160,STR-501,2025-06-20,Shopify Storefront,PRD-7101,3,499,1497,90,Credit Card,Delivered,ESC-39160
ORD-19161,STR-502,2026-05-21,Instagram DM,PRD-6773,4,699,2796,180,Net Banking,Delivered,ESC-39161
ORD-19162,STR-503,2025-11-11,Flipkart,PRD-5391,2,699,1398,90,UPI,Returned,ESC-39162
ORD-19163,STR-504,2025-04-10,Instagram DM,PRD-6170,1,3499,3499,150,Net Banking,Delivered,ESC-39163
ORD-19164,STR-505,2025-07-05,Flipkart,PRD-6581,4,3499,13996,90,UPI,Delivered,ESC-39164
ORD-19165,STR-501,2025-11-11,POS Counter,PRD-7027,3,999,2997,0,Cash,Delivered,ESC-39165
ORD-19166,STR-502,2026-04-02,Instagram DM,PRD-6491,3,699,2097,90,COD,Returned,ESC-39166
ORD-19167,STR-503,2026-05-21,Shopify Storefront,PRD-6392,2,2499,4998,120,Net Banking,Delivered,ESC-39167
ORD-19168,STR-504,2025-12-31,Myntra,PRD-6861,1,1499,1499,180,UPI,Delivered,ESC-39168
ORD-19169,STR-505,2025-04-19,Instagram DM,PRD-5773,2,2499,4998,180,UPI,Delivered,ESC-39169
ORD-19170,STR-501,2025-11-07,Amazon IN,PRD-5408,3,2499,7497,90,Net Banking,Delivered,ESC-39170
ORD-19171,STR-502,2025-03-11,Amazon IN,PRD-7396,4,3499,13996,180,COD,Cancelled,ESC-39171
ORD-19172,STR-503,2026-04-12,Shopify Storefront,PRD-6301,4,3499,13996,120,Credit Card,Delivered,ESC-39172
ORD-19173,STR-504,2025-10-07,Shopify Storefront,PRD-5509,2,3499,6998,120,UPI,Returned,ESC-39173
ORD-19174,STR-505,2025-01-29,POS Counter,PRD-5685,3,3499,10497,0,Cash,Delivered,ESC-39174
ORD-19175,STR-501,2025-03-02,Instagram DM,PRD-5615,2,499,998,120,COD,Delivered,ESC-39175
ORD-19176,STR-502,2025-08-19,Instagram DM,PRD-6156,2,3499,6998,120,COD,In-Transit,ESC-39176
ORD-19177,STR-503,2025-05-05,Myntra,PRD-6108,1,3499,3499,180,UPI,Delivered,ESC-39177
ORD-19178,STR-504,2025-02-21,Myntra,PRD-7275,4,999,3996,180,Net Banking,Returned,ESC-39178
ORD-19179,STR-505,2025-07-02,POS Counter,PRD-6209,2,999,1998,0,Cash,Delivered,ESC-39179
ORD-19180,STR-501,2025-07-22,Myntra,PRD-6789,1,1499,1499,120,Net Banking,Delivered,ESC-39180
ORD-19181,STR-502,2025-07-29,Instagram DM,PRD-6058,2,1499,2998,90,UPI,Delivered,ESC-39181
ORD-19182,STR-503,2025-10-28,Instagram DM,PRD-5901,3,2499,7497,120,Credit Card,Delivered,ESC-39182
ORD-19183,STR-504,2025-09-28,Flipkart,PRD-5001,3,999,2997,60,Credit Card,Delivered,ESC-39183
ORD-19184,STR-505,2026-06-19,Myntra,PRD-6184,2,499,998,60,Net Banking,Delivered,ESC-39184
ORD-19185,STR-501,2025-11-30,POS Counter,PRD-6344,2,699,1398,0,Cash,Delivered,ESC-39185
ORD-19186,STR-502,2025-09-15,Myntra,PRD-5617,3,3499,10497,150,COD,Delivered,ESC-39186
ORD-19187,STR-503,2026-02-20,Shopify Storefront,PRD-5228,2,999,1998,90,Credit Card,In-Transit,ESC-39187
ORD-19188,STR-504,2025-05-14,Amazon IN,PRD-6647,4,1499,5996,120,UPI,Delivered,ESC-39188
ORD-19189,STR-505,2025-01-02,POS Counter,PRD-5313,4,3499,13996,0,Cash,Delivered,ESC-39189
ORD-19190,STR-501,2025-04-14,Flipkart,PRD-5671,3,3499,10497,120,Credit Card,Delivered,ESC-39190
ORD-19191,STR-502,2026-03-30,Flipkart,PRD-5165,1,499,499,120,UPI,Delivered,ESC-39191
ORD-19192,STR-503,2025-07-16,Flipkart,PRD-6619,4,1499,5996,150,Credit Card,Delivered,ESC-39192
ORD-19193,STR-504,2025-12-12,Instagram DM,PRD-6352,2,3499,6998,150,UPI,In-Transit,ESC-39193
ORD-19194,STR-505,2025-10-06,Amazon IN,PRD-5854,4,1499,5996,180,COD,Returned,ESC-39194
ORD-19195,STR-501,2025-11-14,Shopify Storefront,PRD-6034,4,499,1996,120,Credit Card,Delivered,ESC-39195
ORD-19196,STR-502,2025-09-11,Instagram DM,PRD-6420,4,499,1996,120,Credit Card,Delivered,ESC-39196
ORD-19197,STR-503,2025-01-20,Instagram DM,PRD-6087,4,2499,9996,180,UPI,Delivered,ESC-39197
ORD-19198,STR-504,2026-03-18,Flipkart,PRD-5806,2,3499,6998,120,Net Banking,Delivered,ESC-39198
ORD-19199,STR-505,2026-05-10,Shopify Storefront,PRD-6896,3,3499,10497,90,Net Banking,Delivered,ESC-39199
ORD-19200,STR-501,2025-08-27,Myntra,PRD-7492,3,499,1497,90,UPI,Delivered,ESC-39200
ORD-19201,STR-502,2025-12-15,Flipkart,PRD-6136,2,1499,2998,90,Net Banking,Delivered,ESC-39201
