order_id,store_id,customer_id,product_id,quantity,unit_price_inr,total_amount_inr,order_date,status,payment_mode
ORD-6849,STR-2086,CUST-4824,PRD-3452,6,4017.1,24102.6,2025-12-22,Delivered,Net Banking
ORD-6850,STR-2048,CUST-4363,PRD-3267,6,527.03,3162.18,2025-08-25,Shipped,UPI
ORD-6851,STR-2089,CUST-4611,PRD-3065,1,4550.55,4550.55,2025-02-28,Delivered,Credit Card
ORD-6852,STR-2021,CUST-4232,PRD-3366,25,2821.04,70526.0,2025-04-03,Delivered,Net Banking
ORD-6853,STR-2090,CUST-4981,PRD-3087,4,3288.12,13152.48,2025-11-08,Cancelled,Escrow
ORD-6854,STR-2009,CUST-4362,PRD-3465,17,3960.53,67329.01,2025-09-25,Processing,Net Banking
ORD-6855,STR-2093,CUST-4005,PRD-3352,12,2892.89,34714.68,2025-08-11,Delivered,UPI
ORD-6856,STR-2065,CUST-4448,PRD-3109,18,1951.43,35125.74,2025-10-09,Processing,UPI
ORD-6857,STR-2094,CUST-4603,PRD-3451,11,2909.53,32004.83,2025-08-26,Cancelled,Net Banking
ORD-6858,STR-2022,CUST-4721,PRD-3354,4,2001.34,8005.36,2025-09-22,Delivered,UPI
ORD-6859,STR-2097,CUST-4792,PRD-3174,8,2471.94,19775.52,2026-01-27,Returned,COD
ORD-6860,STR-2028,CUST-4069,PRD-3281,13,3101.98,40325.74,2025-03-21,Processing,COD
ORD-6861,STR-2062,CUST-4921,PRD-3089,17,1489.14,25315.38,2025-06-09,Returned,UPI
ORD-6862,STR-2085,CUST-4099,PRD-3264,5,965.39,4826.95,2026-01-22,Shipped,Escrow
ORD-6863,STR-2001,CUST-4056,PRD-3091,18,1186.69,21360.42,2025-05-31,Processing,Escrow
ORD-6864,STR-2081,CUST-4949,PRD-3430,8,806.06,6448.48,2025-03-21,Delivered,Credit Card
ORD-6865,STR-2012,CUST-4285,PRD-3143,16,4938.9,79022.4,2025-12-02,Delivered,Escrow
ORD-6866,STR-2096,CUST-4881,PRD-3269,24,682.08,16369.92,2025-08-04,Delivered,COD
ORD-6867,STR-2078,CUST-4728,PRD-3101,23,199.51,4588.73,2025-03-06,Cancelled,UPI
ORD-6868,STR-2017,CUST-4037,PRD-3325,7,4896.58,34276.06,2025-05-22,Cancelled,Escrow
ORD-6869,STR-2029,CUST-4873,PRD-3068,5,3627.16,18135.8,2025-09-12,Delivered,Escrow
ORD-6870,STR-2090,CUST-4897,PRD-3053,8,1958.71,15669.68,2025-04-10,Delivered,Escrow
ORD-6871,STR-2065,CUST-4096,PRD-3214,11,4448.73,48936.03,2025-07-28,Delivered,Net Banking
ORD-6872,STR-2026,CUST-4003,PRD-3350,2,1820.51,3641.02,2026-02-11,Processing,Escrow
ORD-6873,STR-2057,CUST-4468,PRD-3236,12,2079.74,24956.88,2025-10-27,Delivered,COD
ORD-6874,STR-2069,CUST-4230,PRD-3068,25,494.53,12363.25,2025-01-12,Cancelled,Escrow
ORD-6875,STR-2077,CUST-4092,PRD-3213,22,4434.78,97565.16,2025-12-18,Cancelled,UPI
ORD-6876,STR-2061,CUST-4306,PRD-3194,20,348.25,6965.0,2025-03-23,Processing,COD
ORD-6877,STR-2028,CUST-4123,PRD-3484,1,1428.8,1428.8,2026-03-08,Cancelled,COD
ORD-6878,STR-2036,CUST-4069,PRD-3318,13,2050.63,26658.19,2025-03-19,Processing,UPI
ORD-6879,STR-2026,CUST-4962,PRD-3061,14,2511.21,35156.94,2025-09-14,Delivered,Credit Card
ORD-6880,STR-2052,CUST-4571,PRD-3454,12,4848.87,58186.44,2025-08-02,Returned,Net Banking
ORD-6881,STR-2059,CUST-4977,PRD-3386,2,2008.35,4016.7,2025-12-25,Shipped,Escrow
ORD-6882,STR-2011,CUST-4585,PRD-3263,13,1905.95,24777.35,2025-01-31,Delivered,COD
ORD-6883,STR-2037,CUST-4798,PRD-3391,9,1607.44,14466.96,2025-01-19,Shipped,Net Banking
ORD-6884,STR-2051,CUST-4202,PRD-3351,10,3082.6,30826.0,2025-04-07,Cancelled,Escrow
ORD-6885,STR-2073,CUST-4427,PRD-3177,1,1616.16,1616.16,2025-11-06,Shipped,Escrow
ORD-6886,STR-2059,CUST-4195,PRD-3067,6,2018.9,12113.4,2025-08-11,Returned,UPI
ORD-6887,STR-2012,CUST-4303,PRD-3496,5,1390.27,6951.35,2026-02-07,Shipped,Escrow
ORD-6888,STR-2095,CUST-4352,PRD-3482,21,2840.81,59657.01,2025-06-14,Delivered,Escrow
ORD-6889,STR-2013,CUST-4696,PRD-3264,17,3235.73,55007.41,2025-01-21,Processing,Net Banking
ORD-6890,STR-2077,CUST-4974,PRD-3352,20,625.72,12514.4,2025-11-15,Shipped,Escrow
ORD-6891,STR-2082,CUST-4246,PRD-3371,10,4551.08,45510.8,2025-12-31,Delivered,COD
ORD-6892,STR-2074,CUST-4700,PRD-3195,9,1219.93,10979.37,2025-10-14,Delivered,Escrow
ORD-6893,STR-2018,CUST-4738,PRD-3495,10,4744.09,47440.9,2025-04-06,Delivered,UPI
ORD-6894,STR-2047,CUST-4545,PRD-3121,8,1340.78,10726.24,2025-04-14,Returned,UPI
ORD-6895,STR-2089,CUST-4247,PRD-3040,3,3576.07,10728.21,2025-07-07,Returned,COD
ORD-6896,STR-2064,CUST-4416,PRD-3015,12,4903.67,58844.04,2025-05-17,Delivered,Net Banking
ORD-6897,STR-2100,CUST-4746,PRD-3200,23,2884.02,66332.46,2025-05-18,Shipped,Credit Card
ORD-6898,STR-2059,CUST-4412,PRD-3301,23,4490.34,103277.82,2026-02-13,Delivered,Credit Card
ORD-6899,STR-2026,CUST-4370,PRD-3496,8,2267.44,18139.52,2025-10-16,Shipped,Credit Card
ORD-6900,STR-2051,CUST-4396,PRD-3477,24,3034.04,72816.96,2025-09-15,Shipped,UPI
ORD-6901,STR-2056,CUST-4214,PRD-3464,9,763.39,6870.51,2025-04-01,Delivered,Credit Card
ORD-6902,STR-2048,CUST-4023,PRD-3275,23,4555.05,104766.15,2025-10-21,Delivered,COD
ORD-6903,STR-2040,CUST-4521,PRD-3045,11,1049.02,11539.22,2025-07-24,Processing,Escrow
ORD-6904,STR-2042,CUST-4806,PRD-3482,12,2942.23,35306.76,2025-07-23,Delivered,Net Banking
ORD-6905,STR-2024,CUST-4116,PRD-3437,8,215.7,1725.6,2026-03-22,Delivered,Escrow
ORD-6906,STR-2031,CUST-4377,PRD-3398,23,3004.23,69097.29,2025-03-02,Delivered,Escrow
ORD-6907,STR-2050,CUST-4126,PRD-3478,10,405.3,4053.0,2025-12-08,Delivered,COD
ORD-6908,STR-2075,CUST-4201,PRD-3127,6,4713.65,28281.9,2026-02-23,Delivered,Credit Card
ORD-6909,STR-2100,CUST-4325,PRD-3454,10,1185.43,11854.3,2026-02-19,Delivered,Net Banking
ORD-6910,STR-2073,CUST-4423,PRD-3113,22,3886.05,85493.1,2025-04-26,Delivered,UPI
ORD-6911,STR-2004,CUST-4547,PRD-3331,22,3694.72,81283.84,2025-09-11,Processing,Credit Card
ORD-6912,STR-2022,CUST-4146,PRD-3478,4,535.09,2140.36,2026-01-09,Processing,Net Banking
ORD-6913,STR-2012,CUST-4939,PRD-3478,18,1512.13,27218.34,2025-03-22,Delivered,Credit Card
ORD-6914,STR-2085,CUST-4287,PRD-3379,6,2249.79,13498.74,2025-09-16,Returned,Net Banking
ORD-6915,STR-2034,CUST-4274,PRD-3433,22,3304.86,72706.92,2025-12-14,Shipped,UPI
ORD-6916,STR-2015,CUST-4510,PRD-3100,21,4829.64,101422.44,2026-03-22,Cancelled,UPI
ORD-6917,STR-2089,CUST-4542,PRD-3211,11,4395.26,48347.86,2026-02-25,Delivered,Escrow
ORD-6918,STR-2057,CUST-4474,PRD-3232,5,2949.93,14749.65,2025-07-24,Cancelled,Credit Card
ORD-6919,STR-2053,CUST-4193,PRD-3100,15,166.52,2497.8,2025-05-23,Delivered,UPI
ORD-6920,STR-2098,CUST-4645,PRD-3359,12,4104.16,49249.92,2026-02-21,Shipped,COD
ORD-6921,STR-2009,CUST-4026,PRD-3475,12,1728.6,20743.2,2025-09-23,Cancelled,UPI
ORD-6922,STR-2005,CUST-4026,PRD-3472,5,2496.65,12483.25,2025-12-16,Delivered,Escrow
ORD-6923,STR-2009,CUST-4317,PRD-3096,11,2396.11,26357.21,2026-03-10,Delivered,UPI
ORD-6924,STR-2055,CUST-4028,PRD-3310,10,1249.54,12495.4,2025-10-21,Cancelled,UPI
ORD-6925,STR-2099,CUST-4941,PRD-3112,25,2080.28,52007.0,2026-02-17,Cancelled,UPI
ORD-6926,STR-2064,CUST-4169,PRD-3466,2,1112.53,2225.06,2025-04-12,Shipped,COD
ORD-6927,STR-2045,CUST-4360,PRD-3364,5,2662.77,13313.85,2025-07-20,Delivered,UPI
ORD-6928,STR-2077,CUST-4661,PRD-3096,19,3672.33,69774.27,2026-03-15,Shipped,Escrow
ORD-6929,STR-2045,CUST-4131,PRD-3369,12,4836.85,58042.2,2025-06-30,Returned,Escrow
ORD-6930,STR-2031,CUST-4152,PRD-3087,5,3253.69,16268.45,2026-01-30,Returned,Net Banking
ORD-6931,STR-2030,CUST-4717,PRD-3316,7,4484.06,31388.42,2025-11-05,Processing,Escrow
ORD-6932,STR-2001,CUST-4295,PRD-3187,16,3502.27,56036.32,2026-03-01,Returned,Escrow
ORD-6933,STR-2046,CUST-4231,PRD-3067,8,2202.65,17621.2,2025-02-14,Processing,Credit Card
ORD-6934,STR-2005,CUST-4481,PRD-3204,3,4550.88,13652.64,2025-10-10,Shipped,UPI
ORD-6935,STR-2066,CUST-4192,PRD-3200,20,2564.5,51290.0,2025-03-03,Returned,COD
ORD-6936,STR-2021,CUST-4850,PRD-3438,7,1998.49,13989.43,2025-02-20,Delivered,Net Banking
ORD-6937,STR-2016,CUST-4160,PRD-3203,4,1867.97,7471.88,2026-03-09,Returned,COD
ORD-6938,STR-2029,CUST-4915,PRD-3493,18,3437.19,61869.42,2025-11-20,Delivered,UPI
ORD-6939,STR-2064,CUST-4683,PRD-3407,21,2258.5,47428.5,2025-12-29,Returned,Credit Card
ORD-6940,STR-2069,CUST-4881,PRD-3133,25,2102.31,52557.75,2025-04-13,Delivered,Net Banking
ORD-6941,STR-2097,CUST-4269,PRD-3068,5,1167.63,5838.15,2025-04-21,Cancelled,Escrow
ORD-6942,STR-2019,CUST-4976,PRD-3083,23,2615.54,60157.42,2025-11-21,Delivered,COD
ORD-6943,STR-2038,CUST-4260,PRD-3079,12,2867.03,34404.36,2025-12-10,Returned,COD
ORD-6944,STR-2020,CUST-4735,PRD-3418,22,4955.44,109019.68,2025-11-20,Returned,Escrow
ORD-6945,STR-2023,CUST-4752,PRD-3491,12,2114.38,25372.56,2025-07-13,Delivered,COD
ORD-6946,STR-2044,CUST-4217,PRD-3191,21,389.15,8172.15,2025-07-19,Delivered,Net Banking
ORD-6947,STR-2032,CUST-4069,PRD-3438,21,706.49,14836.29,2025-01-29,Delivered,Net Banking
ORD-6948,STR-2088,CUST-4813,PRD-3252,9,657.03,5913.27,2025-05-01,Delivered,Net Banking
ORD-6949,STR-2086,CUST-4323,PRD-3118,18,4756.42,85615.56,2026-01-31,Delivered,COD
ORD-6950,STR-2042,CUST-4153,PRD-3007,22,497.92,10954.24,2026-02-01,Shipped,Escrow
ORD-6951,STR-2052,CUST-4677,PRD-3030,17,3955.04,67235.68,2025-12-06,Shipped,Escrow
ORD-6952,STR-2074,CUST-4849,PRD-3369,16,3335.73,53371.68,2025-07-17,Delivered,Credit Card
ORD-6953,STR-2094,CUST-4284,PRD-3405,16,368.41,5894.56,2025-06-13,Delivered,COD
ORD-6954,STR-2010,CUST-4819,PRD-3090,21,3349.49,70339.29,2025-07-08,Delivered,Net Banking
ORD-6955,STR-2093,CUST-4275,PRD-3037,3,2896.2,8688.6,2025-12-11,Delivered,Credit Card
ORD-6956,STR-2055,CUST-4279,PRD-3009,19,4676.72,88857.68,2025-02-16,Processing,Net Banking
ORD-6957,STR-2076,CUST-4217,PRD-3303,11,2336.67,25703.37,2025-09-12,Delivered,Escrow
ORD-6958,STR-2008,CUST-4489,PRD-3412,1,4084.34,4084.34,2025-01-10,Delivered,Escrow
ORD-6959,STR-2056,CUST-5000,PRD-3082,22,222.31,4890.82,2025-11-15,Returned,Net Banking
ORD-6960,STR-2013,CUST-4140,PRD-3374,22,585.56,12882.32,2025-06-07,Delivered,Escrow
ORD-6961,STR-2074,CUST-4250,PRD-3385,23,2235.48,51416.04,2025-11-14,Shipped,Net Banking
ORD-6962,STR-2069,CUST-4581,PRD-3332,15,2119.02,31785.3,2025-10-17,Processing,Net Banking
ORD-6963,STR-2028,CUST-4076,PRD-3085,14,2529.17,35408.38,2025-09-05,Delivered,UPI
ORD-6964,STR-2078,CUST-4789,PRD-3095,5,2273.57,11367.85,2025-07-19,Cancelled,UPI
ORD-6965,STR-2059,CUST-4983,PRD-3174,23,2947.36,67789.28,2025-09-29,Processing,COD
ORD-6966,STR-2061,CUST-4665,PRD-3279,14,1859.22,26029.08,2026-03-07,Cancelled,Escrow
ORD-6967,STR-2081,CUST-4702,PRD-3293,23,3510.9,80750.7,2025-04-14,Delivered,COD
ORD-6968,STR-2012,CUST-4646,PRD-3395,13,1744.76,22681.88,2025-04-07,Delivered,COD
ORD-6969,STR-2087,CUST-4743,PRD-3403,19,3239.13,61543.47,2025-04-04,Delivered,UPI
ORD-6970,STR-2019,CUST-4047,PRD-3082,4,2992.55,11970.2,2025-06-30,Returned,UPI
ORD-6971,STR-2100,CUST-4358,PRD-3249,13,1470.59,19117.67,2025-05-25,Processing,Net Banking
ORD-6972,STR-2037,CUST-4492,PRD-3004,23,392.22,9021.06,2025-03-13,Shipped,COD
ORD-6973,STR-2060,CUST-4406,PRD-3157,10,2792.06,27920.6,2026-01-26,Shipped,Net Banking
ORD-6974,STR-2052,CUST-4305,PRD-3294,15,3026.47,45397.05,2025-06-08,Delivered,Net Banking
ORD-6975,STR-2026,CUST-4395,PRD-3456,12,2219.16,26629.92,2025-01-18,Delivered,Credit Card
ORD-6976,STR-2005,CUST-4024,PRD-3209,8,1862.07,14896.56,2025-12-24,Delivered,Net Banking
ORD-6977,STR-2026,CUST-4039,PRD-3302,24,2022.69,48544.56,2025-05-20,Processing,Net Banking
ORD-6978,STR-2079,CUST-4191,PRD-3493,15,2290.69,34360.35,2025-02-26,Cancelled,COD
ORD-6979,STR-2084,CUST-4367,PRD-3071,19,3525.34,66981.46,2025-04-25,Delivered,Escrow
ORD-6980,STR-2007,CUST-4712,PRD-3190,19,2409.87,45787.53,2025-01-05,Delivered,Credit Card
ORD-6981,STR-2045,CUST-4113,PRD-3083,17,931.35,15832.95,2025-07-31,Cancelled,Escrow
ORD-6982,STR-2055,CUST-4307,PRD-3121,3,4288.63,12865.89,2025-11-11,Delivered,COD
ORD-6983,STR-2080,CUST-4871,PRD-3287,19,3852.74,73202.06,2025-11-10,Shipped,Credit Card
ORD-6984,STR-2037,CUST-4424,PRD-3337,14,1352.87,18940.18,2025-06-19,Returned,Credit Card
ORD-6985,STR-2038,CUST-4764,PRD-3114,10,3588.83,35888.3,2026-02-07,Delivered,Credit Card
ORD-6986,STR-2079,CUST-4125,PRD-3203,19,4650.81,88365.39,2025-10-29,Delivered,COD
ORD-6987,STR-2032,CUST-4854,PRD-3362,9,1487.57,13388.13,2025-08-19,Delivered,Escrow
ORD-6988,STR-2074,CUST-4903,PRD-3139,14,1429.4,20011.6,2025-09-27,Returned,COD
ORD-6989,STR-2022,CUST-4150,PRD-3115,2,3027.61,6055.22,2025-09-14,Shipped,Escrow
ORD-6990,STR-2078,CUST-4741,PRD-3245,24,4685.62,112454.88,2025-10-22,Cancelled,COD
ORD-6991,STR-2083,CUST-4790,PRD-3452,17,2975.79,50588.43,2025-05-19,Delivered,Escrow
ORD-6992,STR-2021,CUST-4107,PRD-3496,1,4988.88,4988.88,2026-01-25,Processing,Net Banking
ORD-6993,STR-2017,CUST-4063,PRD-3354,6,708.45,4250.7,2025-09-03,Returned,UPI
ORD-6994,STR-2062,CUST-4335,PRD-3155,17,1836.58,31221.86,2025-05-27,Cancelled,Net Banking
ORD-6995,STR-2048,CUST-4345,PRD-3242,19,789.77,15005.63,2026-02-03,Delivered,UPI
ORD-6996,STR-2032,CUST-4011,PRD-3022,10,1498.97,14989.7,2025-08-10,Returned,Credit Card
ORD-6997,STR-2049,CUST-4952,PRD-3033,5,3659.14,18295.7,2025-04-25,Processing,UPI
ORD-6998,STR-2004,CUST-4145,PRD-3460,24,4392.01,105408.24,2025-02-24,Delivered,UPI
ORD-6999,STR-2027,CUST-4752,PRD-3443,15,1766.59,26498.85,2025-07-21,Returned,Credit Card
ORD-7000,STR-2068,CUST-4724,PRD-3305,13,1073.03,13949.39,2025-10-26,Delivered,Net Banking
ORD-7001,STR-2001,CUST-4569,PRD-3482,14,4858.63,68020.82,2025-02-10,Processing,COD
ORD-7002,STR-2028,CUST-4968,PRD-3036,9,3573.21,32158.89,2025-10-10,Delivered,Escrow
ORD-7003,STR-2034,CUST-4713,PRD-3168,13,2031.25,26406.25,2025-02-13,Delivered,Escrow
ORD-7004,STR-2070,CUST-4564,PRD-3190,2,4442.34,8884.68,2025-06-01,Delivered,Escrow
ORD-7005,STR-2053,CUST-4162,PRD-3478,22,3743.18,82349.96,2025-01-18,Returned,Escrow
ORD-7006,STR-2025,CUST-4318,PRD-3235,10,1038.09,10380.9,2025-07-28,Delivered,UPI
ORD-7007,STR-2003,CUST-4309,PRD-3119,22,2336.2,51396.4,2025-10-24,Shipped,COD
ORD-7008,STR-2095,CUST-4710,PRD-3346,22,2071.79,45579.38,2026-02-25,Processing,UPI
ORD-7009,STR-2005,CUST-4566,PRD-3406,21,1671.89,35109.69,2025-12-29,Delivered,COD
ORD-7010,STR-2036,CUST-4391,PRD-3386,19,4802.43,91246.17,2025-03-20,Returned,UPI
ORD-7011,STR-2083,CUST-4679,PRD-3498,16,2275.05,36400.8,2025-05-27,Delivered,Net Banking
ORD-7012,STR-2034,CUST-4193,PRD-3020,10,1158.02,11580.2,2025-06-13,Delivered,Escrow
ORD-7013,STR-2030,CUST-4550,PRD-3407,12,4744.16,56929.92,2025-03-25,Delivered,COD
ORD-7014,STR-2079,CUST-4967,PRD-3144,14,2045.59,28638.26,2025-04-03,Shipped,Credit Card
ORD-7015,STR-2094,CUST-4894,PRD-3386,25,923.49,23087.25,2025-04-13,Delivered,COD
ORD-7016,STR-2020,CUST-4639,PRD-3407,8,195.2,1561.6,2025-01-09,Delivered,Credit Card
ORD-7017,STR-2052,CUST-4588,PRD-3056,7,1141.39,7989.73,2025-01-06,Delivered,UPI
ORD-7018,STR-2029,CUST-4203,PRD-3130,14,2421.96,33907.44,2025-02-04,Cancelled,UPI
ORD-7019,STR-2086,CUST-4923,PRD-3220,15,1921.22,28818.3,2026-02-22,Delivered,Net Banking
ORD-7020,STR-2055,CUST-4146,PRD-3398,16,3106.91,49710.56,2025-06-27,Returned,Credit Card
ORD-7021,STR-2032,CUST-4921,PRD-3384,2,991.77,1983.54,2025-11-25,Delivered,Escrow
ORD-7022,STR-2008,CUST-4081,PRD-3483,6,4564.64,27387.84,2026-01-12,Processing,COD
ORD-7023,STR-2099,CUST-4265,PRD-3418,16,977.54,15640.64,2025-01-15,Delivered,Credit Card
ORD-7024,STR-2092,CUST-4940,PRD-3487,5,376.33,1881.65,2025-10-04,Delivered,Net Banking
ORD-7025,STR-2009,CUST-4970,PRD-3498,19,4076.07,77445.33,2026-02-13,Returned,UPI
ORD-7026,STR-2012,CUST-4466,PRD-3368,6,4794.42,28766.52,2025-12-05,Returned,Escrow
ORD-7027,STR-2038,CUST-4054,PRD-3452,12,433.68,5204.16,2026-02-21,Cancelled,Net Banking
ORD-7028,STR-2034,CUST-4677,PRD-3453,18,2393.46,43082.28,2026-02-02,Delivered,Net Banking
ORD-7029,STR-2083,CUST-4652,PRD-3354,16,1707.41,27318.56,2025-05-14,Shipped,UPI
ORD-7030,STR-2080,CUST-4806,PRD-3427,20,4688.22,93764.4,2025-04-04,Delivered,UPI
ORD-7031,STR-2050,CUST-4369,PRD-3328,18,1252.84,22551.12,2026-03-23,Shipped,Escrow
ORD-7032,STR-2087,CUST-4481,PRD-3323,5,1796.47,8982.35,2026-03-23,Delivered,Escrow
ORD-7033,STR-2020,CUST-4325,PRD-3307,2,4042.92,8085.84,2025-10-27,Returned,Credit Card
ORD-7034,STR-2050,CUST-4404,PRD-3389,18,1516.47,27296.46,2025-05-11,Processing,Escrow
ORD-7035,STR-2032,CUST-4498,PRD-3128,21,1059.99,22259.79,2025-10-21,Returned,UPI
ORD-7036,STR-2024,CUST-4103,PRD-3067,3,566.87,1700.61,2025-01-25,Delivered,COD
ORD-7037,STR-2059,CUST-4990,PRD-3263,2,1293.18,2586.36,2025-06-27,Cancelled,COD
ORD-7038,STR-2054,CUST-4827,PRD-3471,24,3128.83,75091.92,2025-12-09,Delivered,Net Banking
ORD-7039,STR-2007,CUST-4884,PRD-3423,16,1563.04,25008.64,2025-01-19,Returned,Escrow
ORD-7040,STR-2077,CUST-4155,PRD-3181,4,3000.62,12002.48,2025-11-14,Processing,Credit Card
ORD-7041,STR-2089,CUST-4364,PRD-3092,20,1693.95,33879.0,2026-01-27,Delivered,Net Banking
ORD-7042,STR-2014,CUST-4177,PRD-3090,5,4540.78,22703.9,2025-07-18,Cancelled,Credit Card
ORD-7043,STR-2032,CUST-4226,PRD-3286,15,1031.67,15475.05,2025-01-11,Delivered,Credit Card
ORD-7044,STR-2020,CUST-4148,PRD-3058,13,1004.32,13056.16,2025-12-14,Delivered,Credit Card
ORD-7045,STR-2076,CUST-4901,PRD-3331,13,4272.49,55542.37,2025-04-09,Delivered,UPI
ORD-7046,STR-2089,CUST-4553,PRD-3419,7,1131.43,7920.01,2025-05-29,Delivered,Credit Card
ORD-7047,STR-2057,CUST-4899,PRD-3464,1,1627.96,1627.96,2026-03-07,Processing,Net Banking
ORD-7048,STR-2066,CUST-4614,PRD-3298,11,206.96,2276.56,2025-08-26,Delivered,Escrow
ORD-7049,STR-2002,CUST-4881,PRD-3192,20,3463.12,69262.4,2026-01-28,Processing,Credit Card
ORD-7050,STR-2010,CUST-4627,PRD-3393,11,1068.91,11758.01,2025-12-16,Shipped,Net Banking
ORD-7051,STR-2033,CUST-4639,PRD-3360,6,2076.72,12460.32,2025-11-21,Cancelled,Escrow
ORD-7052,STR-2021,CUST-4971,PRD-3450,20,3744.24,74884.8,2025-08-01,Delivered,Credit Card
ORD-7053,STR-2024,CUST-4464,PRD-3472,16,2449.7,39195.2,2026-02-11,Delivered,Escrow
ORD-7054,STR-2046,CUST-4581,PRD-3079,1,2179.05,2179.05,2025-07-24,Delivered,COD
ORD-7055,STR-2011,CUST-4146,PRD-3415,20,799.03,15980.6,2025-12-01,Delivered,COD
ORD-7056,STR-2093,CUST-4950,PRD-3081,5,3023.77,15118.85,2025-03-01,Delivered,Credit Card
ORD-7057,STR-2099,CUST-4421,PRD-3112,2,885.43,1770.86,2025-06-12,Delivered,COD
ORD-7058,STR-2052,CUST-4239,PRD-3224,8,2396.87,19174.96,2026-01-04,Returned,Escrow
ORD-7059,STR-2083,CUST-4419,PRD-3089,20,3655.19,73103.8,2025-12-07,Returned,Escrow
ORD-7060,STR-2006,CUST-4442,PRD-3194,3,1775.84,5327.52,2025-05-13,Processing,COD
ORD-7061,STR-2004,CUST-4662,PRD-3343,18,1797.27,32350.86,2025-04-10,Delivered,UPI
ORD-7062,STR-2029,CUST-4671,PRD-3276,25,4278.97,106974.25,2025-01-23,Delivered,COD
ORD-7063,STR-2069,CUST-4873,PRD-3436,8,3566.21,28529.68,2025-03-22,Delivered,UPI
ORD-7064,STR-2023,CUST-4871,PRD-3078,4,4756.32,19025.28,2025-03-30,Returned,UPI
ORD-7065,STR-2048,CUST-4768,PRD-3152,17,3364.32,57193.44,2025-02-27,Cancelled,Credit Card
ORD-7066,STR-2069,CUST-4158,PRD-3446,14,2785.68,38999.52,2025-10-02,Shipped,Net Banking
ORD-7067,STR-2039,CUST-4916,PRD-3005,4,3853.34,15413.36,2025-02-26,Processing,Credit Card
ORD-7068,STR-2034,CUST-4570,PRD-3276,2,2038.9,4077.8,2025-06-06,Returned,Escrow
ORD-7069,STR-2087,CUST-4001,PRD-3022,13,1011.66,13151.58,2025-09-15,Shipped,Net Banking
ORD-7070,STR-2082,CUST-4538,PRD-3246,8,4184.76,33478.08,2025-09-24,Delivered,Net Banking
ORD-7071,STR-2082,CUST-4412,PRD-3145,13,3782.33,49170.29,2026-02-01,Cancelled,UPI
ORD-7072,STR-2077,CUST-4446,PRD-3371,5,1205.9,6029.5,2025-12-04,Delivered,UPI
ORD-7073,STR-2079,CUST-4145,PRD-3367,14,4072.02,57008.28,2025-04-02,Delivered,Escrow
ORD-7074,STR-2024,CUST-4018,PRD-3157,23,460.22,10585.06,2025-05-26,Delivered,COD
ORD-7075,STR-2033,CUST-4545,PRD-3112,4,1514.81,6059.24,2025-09-06,Processing,COD
ORD-7076,STR-2099,CUST-4883,PRD-3359,4,586.73,2346.92,2026-03-18,Processing,Net Banking
ORD-7077,STR-2020,CUST-4846,PRD-3390,14,3002.42,42033.88,2025-11-01,Processing,Credit Card
ORD-7078,STR-2074,CUST-4708,PRD-3270,4,3310.69,13242.76,2025-09-21,Cancelled,Escrow
ORD-7079,STR-2015,CUST-4754,PRD-3282,1,426.51,426.51,2026-03-25,Shipped,Net Banking
ORD-7080,STR-2053,CUST-4022,PRD-3378,23,3763.86,86568.78,2025-12-28,Delivered,UPI
ORD-7081,STR-2001,CUST-4357,PRD-3480,7,3777.78,26444.46,2025-10-04,Delivered,Escrow
ORD-7082,STR-2070,CUST-4406,PRD-3097,4,168.67,674.68,2025-11-20,Delivered,Credit Card
ORD-7083,STR-2023,CUST-4277,PRD-3126,17,4510.85,76684.45,2025-10-09,Cancelled,UPI
ORD-7084,STR-2046,CUST-4567,PRD-3353,6,4635.79,27814.74,2026-03-08,Returned,COD
ORD-7085,STR-2022,CUST-4676,PRD-3399,19,3871.44,73557.36,2025-02-01,Delivered,Net Banking
ORD-7086,STR-2051,CUST-4547,PRD-3358,14,945.47,13236.58,2025-08-23,Returned,Net Banking
ORD-7087,STR-2032,CUST-4879,PRD-3117,6,4242.61,25455.66,2025-04-16,Returned,COD
ORD-7088,STR-2079,CUST-4915,PRD-3198,22,3979.58,87550.76,2025-04-15,Delivered,Net Banking
ORD-7089,STR-2053,CUST-4922,PRD-3383,3,2602.44,7807.32,2025-11-22,Delivered,COD
ORD-7090,STR-2097,CUST-4848,PRD-3394,13,1008.61,13111.93,2025-08-21,Delivered,Escrow
ORD-7091,STR-2056,CUST-4566,PRD-3157,25,677.0,16925.0,2025-02-08,Delivered,Escrow
ORD-7092,STR-2085,CUST-4518,PRD-3406,6,1125.46,6752.76,2025-04-26,Cancelled,COD
ORD-7093,STR-2020,CUST-4102,PRD-3345,18,4268.37,76830.66,2026-01-10,Delivered,Credit Card
ORD-7094,STR-2024,CUST-4473,PRD-3378,20,3682.37,73647.4,2025-02-02,Processing,Net Banking
ORD-7095,STR-2042,CUST-4726,PRD-3481,25,3720.97,93024.25,2025-12-25,Delivered,Net Banking
ORD-7096,STR-2062,CUST-4505,PRD-3198,4,3305.62,13222.48,2025-08-05,Returned,Credit Card
ORD-7097,STR-2075,CUST-4172,PRD-3004,21,4509.44,94698.24,2025-10-03,Processing,UPI
ORD-7098,STR-2084,CUST-4833,PRD-3137,8,3886.07,31088.56,2025-11-15,Delivered,Net Banking
ORD-7099,STR-2078,CUST-4456,PRD-3490,14,716.38,10029.32,2025-09-15,Cancelled,UPI
