inventory_id,product_id,warehouse_location,quantity_on_hand,quantity_reserved,stock_age_days,last_restock_date
INV-7124,PRD-3124,WH-Central-Nagpur,433,33,127,2025-04-06
INV-7125,PRD-3125,WH-South-Bengaluru,421,2,47,2025-04-04
INV-7126,PRD-3126,WH-North-Delhi,111,18,175,2025-02-18
INV-7127,PRD-3127,WH-West-Mumbai,154,19,105,2025-02-18
INV-7128,PRD-3128,WH-North-Delhi,253,27,57,2025-04-04
INV-7129,PRD-3129,WH-North-Delhi,0,0,179,2025-01-15
INV-7130,PRD-3130,WH-West-Mumbai,412,29,111,2025-04-10
INV-7131,PRD-3131,WH-West-Mumbai,350,19,49,2025-03-22
INV-7132,PRD-3132,WH-West-Mumbai,191,11,80,2025-03-07
INV-7133,PRD-3133,WH-North-Delhi,57,38,106,2025-03-10
INV-7134,PRD-3134,WH-East-Kolkata,106,26,72,2025-03-03
INV-7135,PRD-3135,WH-West-Mumbai,430,16,104,2025-02-10
INV-7136,PRD-3136,WH-East-Kolkata,275,36,104,2025-03-17
INV-7137,PRD-3137,WH-Central-Nagpur,462,30,10,2025-01-28
INV-7138,PRD-3138,WH-East-Kolkata,282,35,64,2025-01-01
INV-7139,PRD-3139,WH-West-Mumbai,142,34,61,2025-03-04
INV-7140,PRD-3140,WH-Central-Nagpur,471,14,107,2025-04-04
INV-7141,PRD-3141,WH-North-Delhi,353,5,93,2025-03-15
INV-7142,PRD-3142,WH-North-Delhi,382,9,157,2025-01-15
INV-7143,PRD-3143,WH-North-Delhi,247,3,103,2025-02-12
INV-7144,PRD-3144,WH-Central-Nagpur,114,17,21,2025-01-06
INV-7145,PRD-3145,WH-South-Bengaluru,25,12,180,2025-01-19
INV-7146,PRD-3146,WH-Central-Nagpur,48,5,144,2025-02-27
INV-7147,PRD-3147,WH-North-Delhi,65,32,45,2025-02-05
INV-7148,PRD-3148,WH-East-Kolkata,63,33,54,2025-01-03
INV-7149,PRD-3149,WH-West-Mumbai,274,7,119,2025-03-31
INV-7150,PRD-3150,WH-Central-Nagpur,395,25,171,2025-01-07
INV-7151,PRD-3151,WH-East-Kolkata,171,28,139,2025-03-20
INV-7152,PRD-3152,WH-Central-Nagpur,335,16,152,2025-03-03
INV-7153,PRD-3153,WH-South-Bengaluru,297,39,119,2025-03-21
INV-7154,PRD-3154,WH-Central-Nagpur,29,10,46,2025-01-18
INV-7155,PRD-3155,WH-West-Mumbai,251,7,33,2025-02-05
INV-7156,PRD-3156,WH-Central-Nagpur,437,26,90,2025-02-23
INV-7157,PRD-3157,WH-South-Bengaluru,264,6,146,2025-03-21
INV-7158,PRD-3158,WH-Central-Nagpur,339,6,7,2025-02-25
INV-7159,PRD-3159,WH-West-Mumbai,252,13,166,2025-03-29
INV-7160,PRD-3160,WH-South-Bengaluru,208,15,29,2025-02-22
INV-7161,PRD-3161,WH-North-Delhi,424,6,48,2025-03-18
INV-7162,PRD-3162,WH-East-Kolkata,489,23,95,2025-02-27
INV-7163,PRD-3163,WH-North-Delhi,381,26,31,2025-02-23
INV-7164,PRD-3164,WH-Central-Nagpur,156,38,110,2025-01-28
INV-7165,PRD-3165,WH-East-Kolkata,467,35,134,2025-01-10
INV-7166,PRD-3166,WH-West-Mumbai,293,13,139,2025-03-30
INV-7167,PRD-3167,WH-Central-Nagpur,331,37,154,2025-01-07
INV-7168,PRD-3168,WH-East-Kolkata,271,10,17,2025-01-15
INV-7169,PRD-3169,WH-North-Delhi,329,0,132,2025-01-10
INV-7170,PRD-3170,WH-East-Kolkata,252,22,53,2025-03-29
INV-7171,PRD-3171,WH-North-Delhi,58,24,61,2025-03-30
INV-7172,PRD-3172,WH-North-Delhi,215,7,66,2025-01-10
INV-7173,PRD-3173,WH-East-Kolkata,314,33,89,2025-02-04
INV-7174,PRD-3174,WH-Central-Nagpur,18,1,84,2025-03-30
INV-7175,PRD-3175,WH-Central-Nagpur,427,3,67,2025-03-02
INV-7176,PRD-3176,WH-North-Delhi,307,22,80,2025-02-17
INV-7177,PRD-3177,WH-Central-Nagpur,397,21,133,2025-01-29
INV-7178,PRD-3178,WH-South-Bengaluru,355,26,65,2025-03-29
INV-7179,PRD-3179,WH-Central-Nagpur,469,37,145,2025-04-08
INV-7180,PRD-3180,WH-West-Mumbai,78,30,76,2025-04-04
INV-7181,PRD-3181,WH-North-Delhi,309,40,44,2025-01-19
INV-7182,PRD-3182,WH-South-Bengaluru,397,21,32,2025-02-26
INV-7183,PRD-3183,WH-South-Bengaluru,35,11,87,2025-03-13
INV-7184,PRD-3184,WH-West-Mumbai,322,16,131,2025-02-23
INV-7185,PRD-3185,WH-North-Delhi,463,6,51,2025-04-01
INV-7186,PRD-3186,WH-North-Delhi,207,2,36,2025-03-31
INV-7187,PRD-3187,WH-Central-Nagpur,202,14,151,2025-03-18
INV-7188,PRD-3188,WH-South-Bengaluru,183,16,30,2025-01-27
INV-7189,PRD-3189,WH-Central-Nagpur,128,20,64,2025-01-13
INV-7190,PRD-3190,WH-South-Bengaluru,199,13,18,2025-03-19
INV-7191,PRD-3191,WH-North-Delhi,4,3,158,2025-02-21
INV-7192,PRD-3192,WH-Central-Nagpur,338,21,164,2025-01-06
INV-7193,PRD-3193,WH-Central-Nagpur,219,19,97,2025-04-11
INV-7194,PRD-3194,WH-Central-Nagpur,275,29,39,2025-03-22
INV-7195,PRD-3195,WH-South-Bengaluru,468,2,148,2025-04-06
INV-7196,PRD-3196,WH-Central-Nagpur,309,11,32,2025-02-28
INV-7197,PRD-3197,WH-East-Kolkata,325,12,89,2025-03-25
INV-7198,PRD-3198,WH-West-Mumbai,214,25,135,2025-01-09
INV-7199,PRD-3199,WH-West-Mumbai,449,13,60,2025-03-21
INV-7200,PRD-3200,WH-East-Kolkata,98,27,120,2025-01-04
INV-7201,PRD-3201,WH-East-Kolkata,354,8,35,2025-03-03
INV-7202,PRD-3202,WH-North-Delhi,361,18,7,2025-04-01
INV-7203,PRD-3203,WH-North-Delhi,156,8,171,2025-01-22
INV-7204,PRD-3204,WH-North-Delhi,376,17,29,2025-03-30
INV-7205,PRD-3205,WH-Central-Nagpur,268,14,20,2025-02-22
INV-7206,PRD-3206,WH-North-Delhi,94,15,116,2025-02-10
INV-7207,PRD-3207,WH-South-Bengaluru,461,0,29,2025-03-11
INV-7208,PRD-3208,WH-West-Mumbai,332,19,79,2025-02-04
INV-7209,PRD-3209,WH-North-Delhi,151,35,74,2025-01-20
INV-7210,PRD-3210,WH-West-Mumbai,80,17,67,2025-04-07
INV-7211,PRD-3211,WH-South-Bengaluru,3,2,117,2025-02-22
INV-7212,PRD-3212,WH-South-Bengaluru,359,5,35,2025-03-27
INV-7213,PRD-3213,WH-Central-Nagpur,218,4,91,2025-02-23
INV-7214,PRD-3214,WH-South-Bengaluru,4,4,152,2025-02-06
INV-7215,PRD-3215,WH-West-Mumbai,158,31,94,2025-01-25
INV-7216,PRD-3216,WH-Central-Nagpur,276,39,21,2025-01-25
INV-7217,PRD-3217,WH-East-Kolkata,19,10,84,2025-03-23
INV-7218,PRD-3218,WH-North-Delhi,153,20,28,2025-03-29
INV-7219,PRD-3219,WH-Central-Nagpur,28,16,50,2025-02-19
INV-7220,PRD-3220,WH-West-Mumbai,341,4,11,2025-03-24
INV-7221,PRD-3221,WH-North-Delhi,162,24,86,2025-03-20
INV-7222,PRD-3222,WH-South-Bengaluru,92,36,156,2025-01-23
INV-7223,PRD-3223,WH-West-Mumbai,324,11,66,2025-03-03
INV-7224,PRD-3224,WH-East-Kolkata,364,24,115,2025-03-16
INV-7225,PRD-3225,WH-East-Kolkata,307,11,47,2025-03-14
INV-7226,PRD-3226,WH-South-Bengaluru,119,14,142,2025-02-19
INV-7227,PRD-3227,WH-West-Mumbai,291,16,28,2025-01-09
INV-7228,PRD-3228,WH-Central-Nagpur,400,12,160,2025-03-28
INV-7229,PRD-3229,WH-West-Mumbai,427,39,64,2025-04-11
INV-7230,PRD-3230,WH-South-Bengaluru,64,17,172,2025-03-22
INV-7231,PRD-3231,WH-North-Delhi,150,0,101,2025-02-24
INV-7232,PRD-3232,WH-North-Delhi,262,12,74,2025-02-22
INV-7233,PRD-3233,WH-North-Delhi,103,19,177,2025-03-08
INV-7234,PRD-3234,WH-Central-Nagpur,309,14,65,2025-02-02
INV-7235,PRD-3235,WH-North-Delhi,241,23,31,2025-04-05
INV-7236,PRD-3236,WH-Central-Nagpur,195,27,161,2025-02-02
INV-7237,PRD-3237,WH-West-Mumbai,259,27,97,2025-02-06
INV-7238,PRD-3238,WH-North-Delhi,145,15,148,2025-01-23
INV-7239,PRD-3239,WH-East-Kolkata,483,39,39,2025-03-12
INV-7240,PRD-3240,WH-South-Bengaluru,175,1,120,2025-02-04
INV-7241,PRD-3241,WH-North-Delhi,174,1,152,2025-02-14
INV-7242,PRD-3242,WH-North-Delhi,498,35,167,2025-03-08
INV-7243,PRD-3243,WH-Central-Nagpur,191,38,74,2025-03-03
INV-7244,PRD-3244,WH-West-Mumbai,127,36,114,2025-03-19
INV-7245,PRD-3245,WH-East-Kolkata,145,20,58,2025-02-11
INV-7246,PRD-3246,WH-Central-Nagpur,49,30,108,2025-02-12
INV-7247,PRD-3247,WH-West-Mumbai,132,29,36,2025-03-12
INV-7248,PRD-3248,WH-Central-Nagpur,103,0,14,2025-04-08
INV-7249,PRD-3249,WH-Central-Nagpur,408,37,92,2025-02-05
INV-7250,PRD-3250,WH-North-Delhi,281,32,121,2025-01-28
INV-7251,PRD-3251,WH-South-Bengaluru,145,39,170,2025-02-21
INV-7252,PRD-3252,WH-East-Kolkata,264,27,115,2025-02-27
INV-7253,PRD-3253,WH-Central-Nagpur,275,39,153,2025-02-03
INV-7254,PRD-3254,WH-East-Kolkata,8,6,32,2025-02-28
INV-7255,PRD-3255,WH-West-Mumbai,446,27,154,2025-01-07
INV-7256,PRD-3256,WH-West-Mumbai,433,16,164,2025-02-26
INV-7257,PRD-3257,WH-West-Mumbai,41,1,60,2025-03-09
INV-7258,PRD-3258,WH-South-Bengaluru,407,28,31,2025-02-13
INV-7259,PRD-3259,WH-East-Kolkata,245,22,112,2025-02-25
INV-7260,PRD-3260,WH-South-Bengaluru,0,0,24,2025-03-11
INV-7261,PRD-3261,WH-Central-Nagpur,216,1,180,2025-01-13
INV-7262,PRD-3262,WH-East-Kolkata,251,18,71,2025-03-14
INV-7263,PRD-3263,WH-North-Delhi,104,18,58,2025-02-17
INV-7264,PRD-3264,WH-Central-Nagpur,454,40,116,2025-03-15
INV-7265,PRD-3265,WH-Central-Nagpur,167,1,76,2025-02-11
INV-7266,PRD-3266,WH-West-Mumbai,330,21,109,2025-02-22
INV-7267,PRD-3267,WH-Central-Nagpur,404,14,129,2025-02-13
INV-7268,PRD-3268,WH-South-Bengaluru,23,4,72,2025-01-23
INV-7269,PRD-3269,WH-Central-Nagpur,222,4,125,2025-03-31
INV-7270,PRD-3270,WH-Central-Nagpur,300,10,89,2025-02-27
INV-7271,PRD-3271,WH-West-Mumbai,153,2,38,2025-02-12
INV-7272,PRD-3272,WH-West-Mumbai,441,15,142,2025-02-11
INV-7273,PRD-3273,WH-East-Kolkata,219,11,101,2025-02-08
INV-7274,PRD-3274,WH-Central-Nagpur,404,4,166,2025-02-22
INV-7275,PRD-3275,WH-North-Delhi,264,18,151,2025-02-01
INV-7276,PRD-3276,WH-East-Kolkata,440,35,18,2025-03-27
INV-7277,PRD-3277,WH-East-Kolkata,100,20,136,2025-02-14
INV-7278,PRD-3278,WH-North-Delhi,9,1,10,2025-04-09
INV-7279,PRD-3279,WH-West-Mumbai,435,9,117,2025-03-12
INV-7280,PRD-3280,WH-Central-Nagpur,193,38,90,2025-01-11
INV-7281,PRD-3281,WH-Central-Nagpur,332,13,5,2025-04-08
INV-7282,PRD-3282,WH-South-Bengaluru,329,32,99,2025-01-19
INV-7283,PRD-3283,WH-East-Kolkata,235,22,139,2025-02-18
INV-7284,PRD-3284,WH-East-Kolkata,24,6,104,2025-02-11
INV-7285,PRD-3285,WH-East-Kolkata,75,3,54,2025-04-06
INV-7286,PRD-3286,WH-East-Kolkata,110,16,82,2025-03-29
INV-7287,PRD-3287,WH-South-Bengaluru,108,40,157,2025-02-03
INV-7288,PRD-3288,WH-East-Kolkata,260,38,101,2025-04-06
INV-7289,PRD-3289,WH-North-Delhi,119,6,142,2025-01-10
INV-7290,PRD-3290,WH-North-Delhi,100,14,99,2025-02-26
INV-7291,PRD-3291,WH-East-Kolkata,45,30,17,2025-02-27
INV-7292,PRD-3292,WH-North-Delhi,429,7,119,2025-02-08
INV-7293,PRD-3293,WH-South-Bengaluru,443,22,123,2025-03-01
INV-7294,PRD-3294,WH-East-Kolkata,88,26,39,2025-02-19
INV-7295,PRD-3295,WH-North-Delhi,482,25,118,2025-03-10
INV-7296,PRD-3296,WH-South-Bengaluru,356,2,135,2025-03-20
INV-7297,PRD-3297,WH-Central-Nagpur,468,38,130,2025-03-05
INV-7298,PRD-3298,WH-South-Bengaluru,401,31,100,2025-03-20
INV-7299,PRD-3299,WH-South-Bengaluru,350,18,171,2025-01-31
INV-7300,PRD-3300,WH-South-Bengaluru,429,32,90,2025-01-18
INV-7301,PRD-3301,WH-Central-Nagpur,181,12,119,2025-04-06
INV-7302,PRD-3302,WH-East-Kolkata,403,16,12,2025-04-07
INV-7303,PRD-3303,WH-North-Delhi,243,24,124,2025-02-23
INV-7304,PRD-3304,WH-Central-Nagpur,243,18,11,2025-02-03
INV-7305,PRD-3305,WH-North-Delhi,11,7,112,2025-03-01
INV-7306,PRD-3306,WH-South-Bengaluru,41,19,157,2025-02-26
INV-7307,PRD-3307,WH-South-Bengaluru,102,19,27,2025-01-10
INV-7308,PRD-3308,WH-South-Bengaluru,386,30,58,2025-03-25
INV-7309,PRD-3309,WH-North-Delhi,30,19,155,2025-01-08
INV-7310,PRD-3310,WH-West-Mumbai,329,2,151,2025-02-05
INV-7311,PRD-3311,WH-West-Mumbai,407,26,100,2025-02-20
INV-7312,PRD-3312,WH-South-Bengaluru,371,32,43,2025-01-31
INV-7313,PRD-3313,WH-South-Bengaluru,369,16,92,2025-02-01
INV-7314,PRD-3314,WH-Central-Nagpur,490,21,172,2025-03-26
INV-7315,PRD-3315,WH-East-Kolkata,187,15,92,2025-01-24
INV-7316,PRD-3316,WH-North-Delhi,442,8,110,2025-02-25
INV-7317,PRD-3317,WH-West-Mumbai,323,0,14,2025-02-03
INV-7318,PRD-3318,WH-East-Kolkata,14,13,151,2025-04-05
INV-7319,PRD-3319,WH-West-Mumbai,35,3,67,2025-02-09
INV-7320,PRD-3320,WH-Central-Nagpur,385,23,112,2025-01-10
INV-7321,PRD-3321,WH-West-Mumbai,307,38,133,2025-03-14
INV-7322,PRD-3322,WH-Central-Nagpur,376,25,85,2025-01-11
INV-7323,PRD-3323,WH-West-Mumbai,280,6,179,2025-02-10
INV-7324,PRD-3324,WH-Central-Nagpur,110,28,75,2025-02-21
INV-7325,PRD-3325,WH-East-Kolkata,39,19,83,2025-03-02
INV-7326,PRD-3326,WH-East-Kolkata,217,5,135,2025-03-24
INV-7327,PRD-3327,WH-East-Kolkata,261,31,176,2025-01-01
INV-7328,PRD-3328,WH-South-Bengaluru,368,29,154,2025-02-22
INV-7329,PRD-3329,WH-East-Kolkata,343,24,145,2025-01-19
INV-7330,PRD-3330,WH-Central-Nagpur,8,5,39,2025-02-17
INV-7331,PRD-3331,WH-East-Kolkata,175,38,155,2025-02-17
INV-7332,PRD-3332,WH-West-Mumbai,269,39,22,2025-02-05
INV-7333,PRD-3333,WH-North-Delhi,359,14,64,2025-01-01
INV-7334,PRD-3334,WH-North-Delhi,294,11,132,2025-02-24
INV-7335,PRD-3335,WH-South-Bengaluru,437,1,85,2025-02-05
INV-7336,PRD-3336,WH-East-Kolkata,348,15,164,2025-03-10
INV-7337,PRD-3337,WH-East-Kolkata,89,9,22,2025-02-02
INV-7338,PRD-3338,WH-West-Mumbai,181,4,60,2025-01-12
INV-7339,PRD-3339,WH-Central-Nagpur,198,24,13,2025-02-09
INV-7340,PRD-3340,WH-East-Kolkata,157,28,67,2025-01-28
INV-7341,PRD-3341,WH-Central-Nagpur,302,5,69,2025-02-28
INV-7342,PRD-3342,WH-Central-Nagpur,173,10,71,2025-02-28
INV-7343,PRD-3343,WH-South-Bengaluru,442,19,37,2025-01-01
INV-7344,PRD-3344,WH-North-Delhi,167,38,72,2025-02-06
INV-7345,PRD-3345,WH-West-Mumbai,8,2,62,2025-04-11
INV-7346,PRD-3346,WH-Central-Nagpur,246,14,96,2025-01-11
INV-7347,PRD-3347,WH-Central-Nagpur,468,26,110,2025-02-09
INV-7348,PRD-3348,WH-East-Kolkata,245,19,29,2025-01-27
INV-7349,PRD-3349,WH-West-Mumbai,496,13,98,2025-01-10
INV-7350,PRD-3350,WH-Central-Nagpur,345,12,7,2025-01-19
INV-7351,PRD-3351,WH-South-Bengaluru,263,23,55,2025-02-04
INV-7352,PRD-3352,WH-East-Kolkata,395,20,141,2025-01-11
INV-7353,PRD-3353,WH-South-Bengaluru,107,39,139,2025-04-10
INV-7354,PRD-3354,WH-Central-Nagpur,186,40,47,2025-03-30
INV-7355,PRD-3355,WH-West-Mumbai,250,35,159,2025-02-11
INV-7356,PRD-3356,WH-South-Bengaluru,448,39,163,2025-01-08
INV-7357,PRD-3357,WH-Central-Nagpur,267,19,178,2025-01-10
INV-7358,PRD-3358,WH-North-Delhi,497,35,101,2025-02-12
INV-7359,PRD-3359,WH-South-Bengaluru,413,33,33,2025-02-18
INV-7360,PRD-3360,WH-East-Kolkata,176,39,50,2025-01-28
INV-7361,PRD-3361,WH-Central-Nagpur,105,6,155,2025-01-29
INV-7362,PRD-3362,WH-South-Bengaluru,272,36,28,2025-03-12
INV-7363,PRD-3363,WH-West-Mumbai,374,3,55,2025-03-10
INV-7364,PRD-3364,WH-West-Mumbai,419,16,103,2025-01-25
INV-7365,PRD-3365,WH-South-Bengaluru,65,38,49,2025-02-09
INV-7366,PRD-3366,WH-North-Delhi,52,38,99,2025-03-15
INV-7367,PRD-3367,WH-East-Kolkata,381,15,18,2025-03-17
INV-7368,PRD-3368,WH-West-Mumbai,88,4,136,2025-02-10
INV-7369,PRD-3369,WH-North-Delhi,241,12,80,2025-01-12
INV-7370,PRD-3370,WH-West-Mumbai,151,25,27,2025-01-26
INV-7371,PRD-3371,WH-North-Delhi,42,21,169,2025-02-15
INV-7372,PRD-3372,WH-South-Bengaluru,100,3,21,2025-02-11
INV-7373,PRD-3373,WH-North-Delhi,19,6,20,2025-02-09
INV-7374,PRD-3374,WH-South-Bengaluru,5,3,117,2025-03-10
INV-7375,PRD-3375,WH-West-Mumbai,343,6,17,2025-03-20
INV-7376,PRD-3376,WH-East-Kolkata,184,39,145,2025-02-08
INV-7377,PRD-3377,WH-South-Bengaluru,163,29,109,2025-04-05
INV-7378,PRD-3378,WH-East-Kolkata,121,19,88,2025-02-08
INV-7379,PRD-3379,WH-West-Mumbai,400,35,52,2025-03-18
INV-7380,PRD-3380,WH-Central-Nagpur,50,9,109,2025-03-20
INV-7381,PRD-3381,WH-Central-Nagpur,136,21,44,2025-01-08
INV-7382,PRD-3382,WH-East-Kolkata,157,5,163,2025-04-04
INV-7383,PRD-3383,WH-West-Mumbai,11,6,31,2025-03-30
INV-7384,PRD-3384,WH-East-Kolkata,328,24,162,2025-01-12
INV-7385,PRD-3385,WH-West-Mumbai,30,28,139,2025-03-23
INV-7386,PRD-3386,WH-North-Delhi,81,16,39,2025-04-05
INV-7387,PRD-3387,WH-West-Mumbai,207,34,41,2025-02-23
INV-7388,PRD-3388,WH-Central-Nagpur,473,8,43,2025-03-29
INV-7389,PRD-3389,WH-West-Mumbai,324,31,96,2025-03-23
INV-7390,PRD-3390,WH-East-Kolkata,87,24,163,2025-03-14
INV-7391,PRD-3391,WH-East-Kolkata,488,9,12,2025-03-09
INV-7392,PRD-3392,WH-North-Delhi,323,17,132,2025-03-15
INV-7393,PRD-3393,WH-West-Mumbai,381,0,7,2025-02-14
INV-7394,PRD-3394,WH-Central-Nagpur,117,8,174,2025-03-23
INV-7395,PRD-3395,WH-South-Bengaluru,252,8,38,2025-03-12
INV-7396,PRD-3396,WH-East-Kolkata,25,22,56,2025-01-21
INV-7397,PRD-3397,WH-North-Delhi,15,1,170,2025-03-26
INV-7398,PRD-3398,WH-East-Kolkata,467,17,148,2025-02-13
INV-7399,PRD-3399,WH-Central-Nagpur,252,8,70,2025-01-25
INV-7400,PRD-3400,WH-Central-Nagpur,237,7,42,2025-03-20
INV-7401,PRD-3401,WH-South-Bengaluru,45,18,90,2025-01-24
INV-7402,PRD-3402,WH-West-Mumbai,169,32,169,2025-01-03
INV-7403,PRD-3403,WH-North-Delhi,467,40,137,2025-02-21
INV-7404,PRD-3404,WH-West-Mumbai,412,24,16,2025-02-06
INV-7405,PRD-3405,WH-Central-Nagpur,14,2,51,2025-02-03
INV-7406,PRD-3406,WH-West-Mumbai,214,22,81,2025-03-03
INV-7407,PRD-3407,WH-South-Bengaluru,230,25,160,2025-02-13
INV-7408,PRD-3408,WH-West-Mumbai,367,37,10,2025-02-02
INV-7409,PRD-3409,WH-West-Mumbai,324,32,154,2025-03-06
INV-7410,PRD-3410,WH-South-Bengaluru,223,25,71,2025-01-27
INV-7411,PRD-3411,WH-West-Mumbai,48,24,89,2025-03-22
INV-7412,PRD-3412,WH-South-Bengaluru,220,8,61,2025-03-07
INV-7413,PRD-3413,WH-Central-Nagpur,251,33,135,2025-03-07
INV-7414,PRD-3414,WH-East-Kolkata,372,24,93,2025-02-24
INV-7415,PRD-3415,WH-Central-Nagpur,319,15,23,2025-01-27
INV-7416,PRD-3416,WH-East-Kolkata,337,3,111,2025-03-24
INV-7417,PRD-3417,WH-North-Delhi,453,8,156,2025-01-03
INV-7418,PRD-3418,WH-West-Mumbai,50,12,147,2025-02-18
INV-7419,PRD-3419,WH-West-Mumbai,472,17,128,2025-03-17
INV-7420,PRD-3420,WH-South-Bengaluru,340,28,25,2025-04-07
INV-7421,PRD-3421,WH-Central-Nagpur,315,0,59,2025-03-07
INV-7422,PRD-3422,WH-West-Mumbai,106,21,36,2025-04-08
INV-7423,PRD-3423,WH-South-Bengaluru,438,33,155,2025-04-08
INV-7424,PRD-3424,WH-South-Bengaluru,373,15,148,2025-01-22
INV-7425,PRD-3425,WH-Central-Nagpur,148,19,23,2025-03-17
INV-7426,PRD-3426,WH-West-Mumbai,132,29,149,2025-04-04
INV-7427,PRD-3427,WH-West-Mumbai,490,23,64,2025-02-09
INV-7428,PRD-3428,WH-East-Kolkata,65,35,66,2025-03-17
INV-7429,PRD-3429,WH-South-Bengaluru,451,5,109,2025-03-02
INV-7430,PRD-3430,WH-North-Delhi,327,3,149,2025-02-12
INV-7431,PRD-3431,WH-North-Delhi,64,25,131,2025-01-02
INV-7432,PRD-3432,WH-Central-Nagpur,130,32,137,2025-02-21
INV-7433,PRD-3433,WH-Central-Nagpur,383,26,89,2025-02-18
INV-7434,PRD-3434,WH-North-Delhi,303,10,99,2025-04-10
INV-7435,PRD-3435,WH-Central-Nagpur,339,11,45,2025-03-09
INV-7436,PRD-3436,WH-North-Delhi,367,34,5,2025-04-08
INV-7437,PRD-3437,WH-West-Mumbai,269,13,44,2025-02-01
INV-7438,PRD-3438,WH-South-Bengaluru,107,2,116,2025-03-07
INV-7439,PRD-3439,WH-Central-Nagpur,175,27,142,2025-04-04
INV-7440,PRD-3440,WH-South-Bengaluru,348,27,129,2025-02-22
INV-7441,PRD-3441,WH-East-Kolkata,257,1,161,2025-02-21
INV-7442,PRD-3442,WH-South-Bengaluru,165,35,61,2025-03-03
INV-7443,PRD-3443,WH-South-Bengaluru,375,17,152,2025-02-11
INV-7444,PRD-3444,WH-Central-Nagpur,243,21,42,2025-01-11
INV-7445,PRD-3445,WH-North-Delhi,182,40,56,2025-01-11
INV-7446,PRD-3446,WH-East-Kolkata,165,22,180,2025-04-11
INV-7447,PRD-3447,WH-South-Bengaluru,307,40,45,2025-03-06
INV-7448,PRD-3448,WH-Central-Nagpur,250,17,142,2025-04-01
INV-7449,PRD-3449,WH-East-Kolkata,494,17,27,2025-03-29
INV-7450,PRD-3450,WH-West-Mumbai,361,40,79,2025-03-09
INV-7451,PRD-3451,WH-East-Kolkata,350,10,114,2025-02-26
INV-7452,PRD-3452,WH-South-Bengaluru,389,7,171,2025-01-16
INV-7453,PRD-3453,WH-Central-Nagpur,316,31,113,2025-02-02
INV-7454,PRD-3454,WH-South-Bengaluru,114,17,161,2025-02-22
INV-7455,PRD-3455,WH-South-Bengaluru,403,20,23,2025-04-09
INV-7456,PRD-3456,WH-South-Bengaluru,398,27,84,2025-01-15
INV-7457,PRD-3457,WH-Central-Nagpur,206,28,140,2025-03-18
INV-7458,PRD-3458,WH-East-Kolkata,121,0,17,2025-03-14
INV-7459,PRD-3459,WH-North-Delhi,179,32,52,2025-01-08
INV-7460,PRD-3460,WH-West-Mumbai,202,12,14,2025-01-11
INV-7461,PRD-3461,WH-South-Bengaluru,294,30,171,2025-03-23
INV-7462,PRD-3462,WH-North-Delhi,88,17,42,2025-01-17
INV-7463,PRD-3463,WH-Central-Nagpur,143,34,60,2025-02-09
INV-7464,PRD-3464,WH-Central-Nagpur,85,30,102,2025-02-22
INV-7465,PRD-3465,WH-Central-Nagpur,24,18,165,2025-03-08
INV-7466,PRD-3466,WH-South-Bengaluru,223,3,26,2025-03-23
INV-7467,PRD-3467,WH-Central-Nagpur,497,2,75,2025-01-02
INV-7468,PRD-3468,WH-North-Delhi,100,19,146,2025-01-01
INV-7469,PRD-3469,WH-West-Mumbai,429,21,61,2025-02-26
INV-7470,PRD-3470,WH-North-Delhi,191,33,107,2025-02-21
INV-7471,PRD-3471,WH-East-Kolkata,53,22,88,2025-02-03
INV-7472,PRD-3472,WH-South-Bengaluru,213,1,93,2025-02-01
INV-7473,PRD-3473,WH-Central-Nagpur,78,25,15,2025-03-20
INV-7474,PRD-3474,WH-East-Kolkata,248,17,108,2025-03-23
INV-7475,PRD-3475,WH-North-Delhi,253,8,17,2025-03-22
INV-7476,PRD-3476,WH-South-Bengaluru,383,13,106,2025-03-31
INV-7477,PRD-3477,WH-South-Bengaluru,319,36,21,2025-01-14
INV-7478,PRD-3478,WH-Central-Nagpur,353,9,140,2025-02-14
INV-7479,PRD-3479,WH-East-Kolkata,227,40,179,2025-01-20
INV-7480,PRD-3480,WH-Central-Nagpur,186,2,48,2025-01-11
INV-7481,PRD-3481,WH-South-Bengaluru,496,20,171,2025-03-26
INV-7482,PRD-3482,WH-North-Delhi,285,15,10,2025-03-28
INV-7483,PRD-3483,WH-East-Kolkata,232,21,86,2025-03-12
INV-7484,PRD-3484,WH-North-Delhi,45,10,103,2025-01-24
INV-7485,PRD-3485,WH-East-Kolkata,133,13,160,2025-02-17
INV-7486,PRD-3486,WH-East-Kolkata,244,32,73,2025-02-06
INV-7487,PRD-3487,WH-East-Kolkata,1,1,148,2025-03-20
INV-7488,PRD-3488,WH-West-Mumbai,425,30,92,2025-01-11
INV-7489,PRD-3489,WH-Central-Nagpur,356,36,30,2025-03-19
INV-7490,PRD-3490,WH-Central-Nagpur,33,29,128,2025-02-17
INV-7491,PRD-3491,WH-South-Bengaluru,35,9,151,2025-03-28
INV-7492,PRD-3492,WH-South-Bengaluru,153,6,83,2025-03-19
INV-7493,PRD-3493,WH-North-Delhi,173,13,177,2025-01-13
INV-7494,PRD-3494,WH-East-Kolkata,469,17,163,2025-03-11
INV-7495,PRD-3495,WH-North-Delhi,266,15,137,2025-04-10
INV-7496,PRD-3496,WH-South-Bengaluru,339,36,126,2025-02-04
INV-7497,PRD-3497,WH-East-Kolkata,227,27,94,2025-02-18
